EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 CC   : Cloud cover in oktas
30-34 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16435 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   CC, Q_CC
  1825, 16435,19850318,    2,    0
  1825, 16435,19850319,    5,    0
  1825, 16435,19850320,    8,    0
  1825, 16435,19850321,    8,    0
  1825, 16435,19850322,    8,    0
  1825, 16435,19850323,    8,    0
  1825, 16435,19850324,    8,    0
  1825, 16435,19850325,    7,    0
  1825, 16435,19850326,    6,    0
  1825, 16435,19850327,    5,    0
  1825, 16435,19850328,    7,    0
  1825, 16435,19850329,    6,    0
  1825, 16435,19850330,    8,    0
  1825, 16435,19850331,    6,    0
  1825, 16435,19850401,    6,    0
  1825, 16435,19850402,    8,    0
  1825, 16435,19850403,    7,    0
  1825, 16435,19850404,    5,    0
  1825, 16435,19850405,    6,    0
  1825, 16435,19850406,    8,    0
  1825, 16435,19850407,    4,    0
  1825, 16435,19850408,    8,    0
  1825, 16435,19850409,    8,    0
  1825, 16435,19850410,    8,    0
  1825, 16435,19850411,    8,    0
  1825, 16435,19850412,    5,    0
  1825, 16435,19850413,    6,    0
  1825, 16435,19850414,    6,    0
  1825, 16435,19850415,    6,    0
  1825, 16435,19850416,    7,    0
  1825, 16435,19850417,    5,    0
  1825, 16435,19850418,    6,    0
  1825, 16435,19850419,    7,    0
  1825, 16435,19850420,    7,    0
  1825, 16435,19850421,    6,    0
  1825, 16435,19850422,    6,    0
  1825, 16435,19850423,    4,    0
  1825, 16435,19850424,    7,    0
  1825, 16435,19850425,    7,    0
  1825, 16435,19850426,    7,    0
  1825, 16435,19850427,    5,    0
  1825, 16435,19850428,    6,    0
  1825, 16435,19850429,    8,    0
  1825, 16435,19850430,    7,    0
  1825, 16435,19850501,    6,    0
  1825, 16435,19850502,    6,    0
  1825, 16435,19850503,    7,    0
  1825, 16435,19850504,    7,    0
  1825, 16435,19850505,    6,    0
  1825, 16435,19850506,    4,    0
  1825,903091,19850507,    2,    0
  1825, 16435,19850508,    8,    0
  1825, 16435,19850509,    8,    0
  1825, 16435,19850510,    8,    0
  1825, 16435,19850511,    4,    0
  1825, 16435,19850512,    5,    0
  1825, 16435,19850513,    6,    0
  1825, 16435,19850514,    7,    0
  1825, 16435,19850515,    6,    0
  1825, 16435,19850516,    4,    0
  1825, 16435,19850517,    6,    0
  1825, 16435,19850518,    8,    0
  1825, 16435,19850519,    6,    0
  1825, 16435,19850520,    7,    0
  1825, 16435,19850521,    8,    0
  1825, 16435,19850522,    8,    0
  1825, 16435,19850523,    7,    0
  1825, 16435,19850524,    7,    0
  1825, 16435,19850525,    7,    0
  1825, 16435,19850526,    6,    0
  1825, 16435,19850527,    6,    0
  1825, 16435,19850528,    5,    0
  1825, 16435,19850529,    3,    0
  1825, 16435,19850530,    4,    0
  1825, 16435,19850531,    5,    0
  1825, 16435,19850601,    6,    0
  1825, 16435,19850602,    2,    0
  1825, 16435,19850603,    2,    0
  1825, 16435,19850604,    5,    0
  1825, 16435,19850605,    7,    0
  1825, 16435,19850606,    6,    0
  1825, 16435,19850607,    6,    0
  1825, 16435,19850608,    6,    0
  1825, 16435,19850609,    7,    0
  1825, 16435,19850610,    5,    0
  1825, 16435,19850611,    7,    0
  1825, 16435,19850612,    8,    0
  1825, 16435,19850613,    7,    0
  1825, 16435,19850614,    6,    0
  1825, 16435,19850615,    5,    0
  1825, 16435,19850616,    3,    0
  1825, 16435,19850617,    5,    0
  1825, 16435,19850618,    7,    0
  1825, 16435,19850619,    5,    0
  1825, 16435,19850620,    3,    0
  1825, 16435,19850621,    7,    0
  1825, 16435,19850622,    8,    0
  1825, 16435,19850623,    8,    0
  1825, 16435,19850624,    7,    0
  1825, 16435,19850625,    7,    0
  1825, 16435,19850626,    7,    0
  1825, 16435,19850627,    7,    0
  1825, 16435,19850628,    6,    0
  1825, 16435,19850629,    6,    0
  1825, 16435,19850630,    7,    0
  1825, 16435,19850701,    6,    0
  1825, 16435,19850702,    6,    0
  1825, 16435,19850703,    8,    0
  1825, 16435,19850704,    6,    0
  1825, 16435,19850705,    8,    0
  1825, 16435,19850706,    7,    0
  1825, 16435,19850707,    5,    0
  1825, 16435,19850708,    7,    0
  1825, 16435,19850709,    6,    0
  1825, 16435,19850710,    7,    0
  1825, 16435,19850711,    7,    0
  1825, 16435,19850712,    5,    0
  1825, 16435,19850713,    4,    0
  1825, 16435,19850714,    7,    0
  1825, 16435,19850715,    6,    0
  1825, 16435,19850716,    6,    0
  1825, 16435,19850717,    7,    0
  1825, 16435,19850718,    6,    0
  1825, 16435,19850719,    5,    0
  1825, 16435,19850720,    5,    0
  1825, 16435,19850721,    5,    0
  1825, 16435,19850722,    6,    0
  1825, 16435,19850723,    6,    0
  1825, 16435,19850724,    7,    0
  1825, 16435,19850725,    6,    0
  1825, 16435,19850726,    8,    0
  1825,903091,19850727,    8,    0
  1825, 16435,19850728,    6,    0
  1825, 16435,19850729,    8,    0
  1825, 16435,19850730,    7,    0
  1825, 16435,19850731,    7,    0
  1825, 16435,19850801,    6,    0
  1825, 16435,19850802,    6,    0
  1825, 16435,19850803,    6,    0
  1825, 16435,19850804,    5,    0
  1825, 16435,19850805,    6,    0
  1825, 16435,19850806,    6,    0
  1825, 16435,19850807,    7,    0
  1825, 16435,19850808,    7,    0
  1825, 16435,19850809,    4,    0
  1825, 16435,19850810,    3,    0
  1825, 16435,19850811,    7,    0
  1825, 16435,19850812,    6,    0
  1825, 16435,19850813,    6,    0
  1825, 16435,19850814,    7,    0
  1825, 16435,19850815,    6,    0
  1825, 16435,19850816,    7,    0
  1825, 16435,19850817,    5,    0
  1825, 16435,19850818,    8,    0
  1825, 16435,19850819,    6,    0
  1825, 16435,19850820,    6,    0
  1825, 16435,19850821,    5,    0
  1825, 16435,19850822,    5,    0
  1825, 16435,19850823,    6,    0
  1825, 16435,19850824,    6,    0
  1825, 16435,19850825,    7,    0
  1825, 16435,19850826,    6,    0
  1825, 16435,19850827,    8,    0
  1825, 16435,19850828,    3,    0
  1825, 16435,19850829,    5,    0
  1825, 16435,19850830,    7,    0
  1825, 16435,19850831,    7,    0
  1825, 16435,19850901,    7,    0
  1825, 16435,19850902,    8,    0
  1825, 16435,19850903,    7,    0
  1825, 16435,19850904,    5,    0
  1825, 16435,19850905,    6,    0
  1825, 16435,19850906,    4,    0
  1825, 16435,19850907,    7,    0
  1825, 16435,19850908,    8,    0
  1825, 16435,19850909,    7,    0
  1825, 16435,19850910,    5,    0
  1825, 16435,19850911,    7,    0
  1825, 16435,19850912,    4,    0
  1825, 16435,19850913,    5,    0
  1825, 16435,19850914,    6,    0
  1825, 16435,19850915,    5,    0
  1825, 16435,19850916,    8,    0
  1825, 16435,19850917,    6,    0
  1825, 16435,19850918,    7,    0
  1825, 16435,19850919,    5,    0
  1825, 16435,19850920,    4,    0
  1825, 16435,19850921,    8,    0
  1825, 16435,19850922,    7,    0
  1825, 16435,19850923,    8,    0
  1825, 16435,19850924,    7,    0
  1825, 16435,19850925,    7,    0
  1825, 16435,19850926,    7,    0
  1825, 16435,19850927,    7,    0
  1825, 16435,19850928,    6,    0
  1825, 16435,19850929,    3,    0
  1825, 16435,19850930,    7,    0
  1825, 16435,19851001,    7,    0
  1825, 16435,19851002,    6,    0
  1825, 16435,19851003,    5,    0
  1825, 16435,19851004,    5,    0
  1825, 16435,19851005,    5,    0
  1825, 16435,19851006,    6,    0
  1825, 16435,19851007,    3,    0
  1825, 16435,19851008,    5,    0
  1825, 16435,19851009,    4,    0
  1825, 16435,19851010,    7,    0
  1825, 16435,19851011,    3,    0
  1825, 16435,19851012,    4,    0
  1825, 16435,19851013,    5,    0
  1825, 16435,19851014,    5,    0
  1825, 16435,19851015,    7,    0
  1825, 16435,19851016,    4,    0
  1825, 16435,19851017,    5,    0
  1825, 16435,19851018,    4,    0
  1825, 16435,19851019,    4,    0
  1825, 16435,19851020,    5,    0
  1825, 16435,19851021,    5,    0
  1825, 16435,19851022,    2,    0
  1825, 16435,19851023,    7,    0
  1825, 16435,19851024,    2,    0
  1825, 16435,19851025,    7,    0
  1825, 16435,19851026,    7,    0
  1825, 16435,19851027,    5,    0
  1825, 16435,19851028,    5,    0
  1825, 16435,19851029,    3,    0
  1825, 16435,19851030,    4,    0
  1825, 16435,19851031,    3,    0
  1825, 16435,19851101,    6,    0
  1825, 16435,19851102,    3,    0
  1825, 16435,19851103,    6,    0
  1825, 16435,19851104,    7,    0
  1825, 16435,19851105,    7,    0
  1825, 16435,19851106,    4,    0
  1825, 16435,19851107,    4,    0
  1825, 16435,19851108,    7,    0
  1825, 16435,19851109,    6,    0
  1825, 16435,19851110,    4,    0
  1825, 16435,19851111,    6,    0
  1825, 16435,19851112,    7,    0
  1825, 16435,19851113,    3,    0
  1825, 16435,19851114,    7,    0
  1825, 16435,19851115,    8,    0
  1825, 16435,19851116,    7,    0
  1825, 16435,19851117,    5,    0
  1825, 16435,19851118,    7,    0
  1825, 16435,19851119,    7,    0
  1825, 16435,19851120,    7,    0
  1825, 16435,19851121,    5,    0
  1825, 16435,19851122,    5,    0
  1825, 16435,19851123,    5,    0
  1825, 16435,19851124,    6,    0
  1825, 16435,19851125,    6,    0
  1825,903091,19851126,    5,    0
  1825,903091,19851127,    4,    0
  1825, 16435,19851128,    5,    0
  1825, 16435,19851129,    1,    0
  1825, 16435,19851130,    6,    0
  1825, 16435,19851201,    7,    0
  1825, 16435,19851202,    5,    0
  1825, 16435,19851203,    5,    0
  1825, 16435,19851204,    5,    0
  1825, 16435,19851205,    7,    0
  1825, 16435,19851206,    7,    0
  1825, 16435,19851207,    7,    0
  1825, 16435,19851208,    8,    0
  1825, 16435,19851209,    6,    0
  1825, 16435,19851210,    4,    0
  1825, 16435,19851211,    6,    0
  1825, 16435,19851212,    6,    0
  1825, 16435,19851213,    3,    0
  1825, 16435,19851214,    6,    0
  1825, 16435,19851215,    5,    0
  1825, 16435,19851216,    7,    0
  1825, 16435,19851217,    8,    0
  1825, 16435,19851218,    4,    0
  1825, 16435,19851219,    4,    0
  1825, 16435,19851220,    5,    0
  1825, 16435,19851221,    6,    0
  1825, 16435,19851222,    3,    0
  1825, 16435,19851223,    5,    0
  1825, 16435,19851224,    5,    0
  1825, 16435,19851225,    7,    0
  1825, 16435,19851226,    6,    0
  1825,903091,19851227,    4,    0
  1825, 16435,19851228,    3,    0
  1825, 16435,19851229,    2,    0
  1825, 16435,19851230,    6,    0
  1825, 16435,19851231,    8,    0
  1825, 16435,19860101,    8,    0
  1825, 16435,19860102,    7,    0
  1825, 16435,19860103,    4,    0
  1825, 16435,19860104,    5,    0
  1825, 16435,19860105,    8,    0
  1825, 16435,19860106,    6,    0
  1825, 16435,19860107,    8,    0
  1825, 16435,19860108,    8,    0
  1825, 16435,19860109,    8,    0
  1825, 16435,19860110,    5,    0
  1825, 16435,19860111,    5,    0
  1825, 16435,19860112,    4,    0
  1825, 16435,19860113,    5,    0
  1825, 16435,19860114,    5,    0
  1825, 16435,19860115,    6,    0
  1825, 16435,19860116,    5,    0
  1825, 16435,19860117,    7,    0
  1825, 16435,19860118,    5,    0
  1825, 16435,19860119,    6,    0
  1825, 16435,19860120,    6,    0
  1825, 16435,19860121,    4,    0
  1825, 16435,19860122,    5,    0
  1825, 16435,19860123,    5,    0
  1825, 16435,19860124,    4,    0
  1825, 16435,19860125,    2,    0
  1825, 16435,19860126,    5,    0
  1825, 16435,19860127,    6,    0
  1825, 16435,19860128,    6,    0
  1825,903091,19860129,    7,    0
  1825, 16435,19860130,    8,    0
  1825, 16435,19860131,    8,    0
  1825, 16435,19860201,    8,    0
  1825, 16435,19860202,    8,    0
  1825, 16435,19860203,    8,    0
  1825, 16435,19860204,    6,    0
  1825, 16435,19860205,    6,    0
  1825, 16435,19860206,    6,    0
  1825, 16435,19860207,    6,    0
  1825, 16435,19860208,    7,    0
  1825, 16435,19860209,    7,    0
  1825, 16435,19860210,    7,    0
  1825, 16435,19860211,    3,    0
  1825, 16435,19860212,    7,    0
  1825, 16435,19860213,    7,    0
  1825, 16435,19860214,    7,    0
  1825, 16435,19860215,    8,    0
  1825, 16435,19860216,    8,    0
  1825, 16435,19860217,    6,    0
  1825, 16435,19860218,    6,    0
  1825,903091,19860219,    5,    0
  1825, 16435,19860220,    6,    0
  1825, 16435,19860221,    5,    0
  1825, 16435,19860222,    4,    0
  1825, 16435,19860223,    4,    0
  1825, 16435,19860224,    5,    0
  1825, 16435,19860225,    6,    0
  1825, 16435,19860226,    2,    0
  1825, 16435,19860227,    1,    0
  1825, 16435,19860228,    4,    0
  1825, 16435,19860301,    4,    0
  1825, 16435,19860302,    4,    0
  1825, 16435,19860303,    6,    0
  1825, 16435,19860304,    7,    0
  1825, 16435,19860305,    2,    0
  1825, 16435,19860306,    4,    0
  1825, 16435,19860307,    5,    0
  1825, 16435,19860308,    6,    0
  1825, 16435,19860309,    7,    0
  1825, 16435,19860310,    4,    0
  1825, 16435,19860311,    6,    0
  1825, 16435,19860312,    8,    0
  1825, 16435,19860313,    8,    0
  1825, 16435,19860314,    8,    0
  1825, 16435,19860315,    7,    0
  1825, 16435,19860316,    8,    0
  1825, 16435,19860317,    4,    0
  1825, 16435,19860318,    7,    0
  1825, 16435,19860319,    3,    0
  1825, 16435,19860320,    7,    0
  1825, 16435,19860321,    6,    0
  1825, 16435,19860322,    7,    0
  1825, 16435,19860323,    2,    0
  1825, 16435,19860324,    5,    0
  1825, 16435,19860325,    5,    0
  1825, 16435,19860326,    3,    0
  1825, 16435,19860327,    6,    0
  1825, 16435,19860328,    4,    0
  1825, 16435,19860329,    5,    0
  1825, 16435,19860330,    6,    0
  1825, 16435,19860331,    5,    0
  1825, 16435,19860401,    5,    0
  1825, 16435,19860402,    6,    0
  1825, 16435,19860403,    4,    0
  1825, 16435,19860404,    4,    0
  1825, 16435,19860405,    6,    0
  1825, 16435,19860406,    5,    0
  1825, 16435,19860407,    5,    0
  1825, 16435,19860408,    3,    0
  1825, 16435,19860409,    7,    0
  1825, 16435,19860410,    7,    0
  1825, 16435,19860411,    7,    0
  1825, 16435,19860412,    7,    0
  1825, 16435,19860413,    7,    0
  1825, 16435,19860414,    8,    0
  1825, 16435,19860415,    7,    0
  1825, 16435,19860416,    8,    0
  1825, 16435,19860417,    7,    0
  1825, 16435,19860418,    6,    0
  1825, 16435,19860419,    7,    0
  1825, 16435,19860420,    7,    0
  1825, 16435,19860421,    5,    0
  1825, 16435,19860422,    7,    0
  1825, 16435,19860423,    4,    0
  1825, 16435,19860424,    7,    0
  1825, 16435,19860425,    7,    0
  1825, 16435,19860426,    7,    0
  1825, 16435,19860427,    5,    0
  1825,903091,19860428,    7,    0
  1825, 16435,19860429,    3,    0
  1825, 16435,19860430,    7,    0
  1825, 16435,19860501,    4,    0
  1825, 16435,19860502,    2,    0
  1825, 16435,19860503,    8,    0
  1825,903091,19860504,    6,    0
  1825,903091,19860505,    6,    0
  1825, 16435,19860506,    4,    0
  1825, 16435,19860507,    7,    0
  1825, 16435,19860508,    4,    0
  1825, 16435,19860509,    6,    0
  1825, 16435,19860510,    7,    0
  1825, 16435,19860511,    6,    0
  1825, 16435,19860512,    7,    0
  1825, 16435,19860513,    7,    0
  1825, 16435,19860514,    6,    0
  1825, 16435,19860515,    6,    0
  1825, 16435,19860516,    5,    0
  1825, 16435,19860517,    7,    0
  1825, 16435,19860518,    7,    0
  1825, 16435,19860519,    5,    0
  1825,903091,19860520,    5,    0
  1825, 16435,19860521,    4,    0
  1825, 16435,19860522,    3,    0
  1825, 16435,19860523,    4,    0
  1825, 16435,19860524,    6,    0
  1825, 16435,19860525,    6,    0
  1825, 16435,19860526,    5,    0
  1825, 16435,19860527,    7,    0
  1825, 16435,19860528,    6,    0
  1825, 16435,19860529,    6,    0
  1825, 16435,19860530,    7,    0
  1825, 16435,19860531,    8,    0
  1825, 16435,19860601,    7,    0
  1825, 16435,19860602,    7,    0
  1825, 16435,19860603,    7,    0
  1825, 16435,19860604,    4,    0
  1825, 16435,19860605,    6,    0
  1825, 16435,19860606,    6,    0
  1825, 16435,19860607,    5,    0
  1825, 16435,19860608,    6,    0
  1825, 16435,19860609,    6,    0
  1825, 16435,19860610,    7,    0
  1825, 16435,19860611,    5,    0
  1825, 16435,19860612,    6,    0
  1825, 16435,19860613,    5,    0
  1825, 16435,19860614,    2,    0
  1825, 16435,19860615,    3,    0
  1825, 16435,19860616,    3,    0
  1825, 16435,19860617,    8,    0
  1825, 16435,19860618,    6,    0
  1825, 16435,19860619,    7,    0
  1825, 16435,19860620,    7,    0
  1825, 16435,19860621,    4,    0
  1825, 16435,19860622,    4,    0
  1825, 16435,19860623,    7,    0
  1825, 16435,19860624,    7,    0
  1825, 16435,19860625,    6,    0
  1825, 16435,19860626,    5,    0
  1825, 16435,19860627,    5,    0
  1825, 16435,19860628,    4,    0
  1825, 16435,19860629,    2,    0
  1825, 16435,19860630,    3,    0
  1825, 16435,19860701,    5,    0
  1825, 16435,19860702,    6,    0
  1825, 16435,19860703,    7,    0
  1825, 16435,19860704,    6,    0
  1825, 16435,19860705,    7,    0
  1825, 16435,19860706,    5,    0
  1825, 16435,19860707,    4,    0
  1825, 16435,19860708,    4,    0
  1825, 16435,19860709,    7,    0
  1825, 16435,19860710,    5,    0
  1825, 16435,19860711,    6,    0
  1825, 16435,19860712,    7,    0
  1825, 16435,19860713,    7,    0
  1825, 16435,19860714,    6,    0
  1825, 16435,19860715,    7,    0
  1825, 16435,19860716,    7,    0
  1825, 16435,19860717,    5,    0
  1825, 16435,19860718,    6,    0
  1825, 16435,19860719,    7,    0
  1825, 16435,19860720,    5,    0
  1825, 16435,19860721,    6,    0
  1825, 16435,19860722,    7,    0
  1825, 16435,19860723,    5,    0
  1825, 16435,19860724,    5,    0
  1825, 16435,19860725,    7,    0
  1825, 16435,19860726,    6,    0
  1825, 16435,19860727,    7,    0
  1825, 16435,19860728,    7,    0
  1825, 16435,19860729,    7,    0
  1825, 16435,19860730,    7,    0
  1825, 16435,19860731,    7,    0
  1825, 16435,19860801,    5,    0
  1825, 16435,19860802,    7,    0
  1825, 16435,19860803,    6,    0
  1825, 16435,19860804,    6,    0
  1825, 16435,19860805,    6,    0
  1825, 16435,19860806,    8,    0
  1825, 16435,19860807,    8,    0
  1825, 16435,19860808,    7,    0
  1825, 16435,19860809,    4,    0
  1825, 16435,19860810,    5,    0
  1825, 16435,19860811,    2,    0
  1825, 16435,19860812,    3,    0
  1825, 16435,19860813,    7,    0
  1825, 16435,19860814,    6,    0
  1825, 16435,19860815,    7,    0
  1825, 16435,19860816,    6,    0
  1825, 16435,19860817,    6,    0
  1825, 16435,19860818,    7,    0
  1825, 16435,19860819,    7,    0
  1825, 16435,19860820,    6,    0
  1825, 16435,19860821,    5,    0
  1825, 16435,19860822,    4,    0
  1825, 16435,19860823,    3,    0
  1825, 16435,19860824,    4,    0
  1825, 16435,19860825,    5,    0
  1825, 16435,19860826,    7,    0
  1825, 16435,19860827,    7,    0
  1825, 16435,19860828,    7,    0
  1825, 16435,19860829,    7,    0
  1825, 16435,19860830,    6,    0
  1825, 16435,19860831,    7,    0
  1825, 16435,19860901,    5,    0
  1825, 16435,19860902,    6,    0
  1825, 16435,19860903,    6,    0
  1825, 16435,19860904,    7,    0
  1825, 16435,19860905,    5,    0
  1825, 16435,19860906,    4,    0
  1825, 16435,19860907,    7,    0
  1825, 16435,19860908,    4,    0
  1825, 16435,19860909,    4,    0
  1825, 16435,19860910,    4,    0
  1825, 16435,19860911,    5,    0
  1825, 16435,19860912,    4,    0
  1825, 16435,19860913,    7,    0
  1825, 16435,19860914,    4,    0
  1825, 16435,19860915,    3,    0
  1825, 16435,19860916,    4,    0
  1825, 16435,19860917,    5,    0
  1825, 16435,19860918,    5,    0
  1825, 16435,19860919,    6,    0
  1825, 16435,19860920,    7,    0
  1825, 16435,19860921,    6,    0
  1825, 16435,19860922,    7,    0
  1825, 16435,19860923,    7,    0
  1825, 16435,19860924,    4,    0
  1825, 16435,19860925,    7,    0
  1825, 16435,19860926,    8,    0
  1825, 16435,19860927,    7,    0
  1825, 16435,19860928,    6,    0
  1825, 16435,19860929,    6,    0
  1825, 16435,19860930,    4,    0
  1825, 16435,19861001,    6,    0
  1825, 16435,19861002,    4,    0
  1825, 16435,19861003,    6,    0
  1825, 16435,19861004,    6,    0
  1825, 16435,19861005,    6,    0
  1825, 16435,19861006,    6,    0
  1825, 16435,19861007,    6,    0
  1825, 16435,19861008,    6,    0
  1825, 16435,19861009,    5,    0
  1825, 16435,19861010,    2,    0
  1825, 16435,19861011,    3,    0
  1825, 16435,19861012,    5,    0
  1825, 16435,19861013,    6,    0
  1825, 16435,19861014,    5,    0
  1825, 16435,19861015,    1,    0
  1825, 16435,19861016,    5,    0
  1825, 16435,19861017,    6,    0
  1825, 16435,19861018,    7,    0
  1825, 16435,19861019,    4,    0
  1825, 16435,19861020,    3,    0
  1825, 16435,19861021,    3,    0
  1825, 16435,19861022,    4,    0
  1825, 16435,19861023,    3,    0
  1825, 16435,19861024,    7,    0
  1825, 16435,19861025,    7,    0
  1825, 16435,19861026,    5,    0
  1825, 16435,19861027,    6,    0
  1825, 16435,19861028,    5,    0
  1825, 16435,19861029,    3,    0
  1825, 16435,19861030,    5,    0
  1825, 16435,19861031,    2,    0
  1825, 16435,19861101,    5,    0
  1825, 16435,19861102,    7,    0
  1825, 16435,19861103,    4,    0
  1825, 16435,19861104,    7,    0
  1825, 16435,19861105,    5,    0
  1825, 16435,19861106,    4,    0
  1825, 16435,19861107,    7,    0
  1825, 16435,19861108,    3,    0
  1825, 16435,19861109,    6,    0
  1825, 16435,19861110,    5,    0
  1825, 16435,19861111,    6,    0
  1825, 16435,19861112,    6,    0
  1825, 16435,19861113,    8,    0
  1825, 16435,19861114,    7,    0
  1825, 16435,19861115,    4,    0
  1825, 16435,19861116,    5,    0
  1825, 16435,19861117,    4,    0
  1825, 16435,19861118,    6,    0
  1825, 16435,19861119,    3,    0
  1825, 16435,19861120,    2,    0
  1825, 16435,19861121,    4,    0
  1825, 16435,19861122,    7,    0
  1825, 16435,19861123,    6,    0
  1825, 16435,19861124,    6,    0
  1825, 16435,19861125,    5,    0
  1825, 16435,19861126,    4,    0
  1825, 16435,19861127,    7,    0
  1825, 16435,19861128,    7,    0
  1825, 16435,19861129,    6,    0
  1825, 16435,19861130,    7,    0
  1825, 16435,19861201,    4,    0
  1825, 16435,19861202,    7,    0
  1825, 16435,19861203,    7,    0
  1825, 16435,19861204,    7,    0
  1825, 16435,19861205,    6,    0
  1825, 16435,19861206,    5,    0
  1825, 16435,19861207,    7,    0
  1825, 16435,19861208,    7,    0
  1825, 16435,19861209,    5,    0
  1825, 16435,19861210,    4,    0
  1825, 16435,19861211,    6,    0
  1825, 16435,19861212,    4,    0
  1825, 16435,19861213,    6,    0
  1825, 16435,19861214,    2,    0
  1825, 16435,19861215,    6,    0
  1825, 16435,19861216,    6,    0
  1825, 16435,19861217,    6,    0
  1825, 16435,19861218,    5,    0
  1825, 16435,19861219,    5,    0
  1825, 16435,19861220,    6,    0
  1825, 16435,19861221,    5,    0
  1825, 16435,19861222,    5,    0
  1825, 16435,19861223,    6,    0
  1825, 16435,19861224,    7,    0
  1825, 16435,19861225,    5,    0
  1825, 16435,19861226,    3,    0
  1825, 16435,19861227,    6,    0
  1825, 16435,19861228,    6,    0
  1825, 16435,19861229,    5,    0
  1825, 16435,19861230,    8,    0
  1825, 16435,19861231,    7,    0
  1825, 16435,19870101,    6,    0
  1825, 16435,19870102,    5,    0
  1825, 16435,19870103,    4,    0
  1825, 16435,19870104,    6,    0
  1825, 16435,19870105,    4,    0
  1825, 16435,19870106,    6,    0
  1825, 16435,19870107,    6,    0
  1825, 16435,19870108,    1,    0
  1825, 16435,19870109,    5,    0
  1825,903091,19870110,    7,    0
  1825, 16435,19870111,    6,    0
  1825, 16435,19870112,    6,    0
  1825, 16435,19870113,    6,    0
  1825, 16435,19870114,    8,    0
  1825, 16435,19870115,    8,    0
  1825, 16435,19870116,    7,    0
  1825, 16435,19870117,    8,    0
  1825, 16435,19870118,    8,    0
  1825, 16435,19870119,    8,    0
  1825, 16435,19870120,    7,    0
  1825, 16435,19870121,    7,    0
  1825, 16435,19870122,    6,    0
  1825, 16435,19870123,    5,    0
  1825, 16435,19870124,    6,    0
  1825, 16435,19870125,    6,    0
  1825, 16435,19870126,    7,    0
  1825, 16435,19870127,    7,    0
  1825, 16435,19870128,    7,    0
  1825, 16435,19870129,    6,    0
  1825, 16435,19870130,    6,    0
  1825, 16435,19870131,    1,    0
  1825, 16435,19870201,    5,    0
  1825, 16435,19870202,    8,    0
  1825, 16435,19870203,    7,    0
  1825, 16435,19870204,    7,    0
  1825, 16435,19870205,    5,    0
  1825, 16435,19870206,    5,    0
  1825, 16435,19870207,    6,    0
  1825, 16435,19870208,    5,    0
  1825, 16435,19870209,    7,    0
  1825, 16435,19870210,    8,    0
  1825, 16435,19870211,    7,    0
  1825, 16435,19870212,    7,    0
  1825, 16435,19870213,    5,    0
  1825, 16435,19870214,    2,    0
  1825, 16435,19870215,    6,    0
  1825, 16435,19870216,    4,    0
  1825, 16435,19870217,    6,    0
  1825, 16435,19870218,    4,    0
  1825, 16435,19870219,    7,    0
  1825, 16435,19870220,    6,    0
  1825, 16435,19870221,    7,    0
  1825, 16435,19870222,    7,    0
  1825, 16435,19870223,    7,    0
  1825, 16435,19870224,    7,    0
  1825, 16435,19870225,    7,    0
  1825, 16435,19870226,    8,    0
  1825, 16435,19870227,    8,    0
  1825, 16435,19870228,    7,    0
  1825, 16435,19870301,    8,    0
  1825, 16435,19870302,    6,    0
  1825, 16435,19870303,    7,    0
  1825, 16435,19870304,    6,    0
  1825, 16435,19870305,    8,    0
  1825, 16435,19870306,    8,    0
  1825, 16435,19870307,    8,    0
  1825, 16435,19870308,    7,    0
  1825, 16435,19870309,    8,    0
  1825, 16435,19870310,    7,    0
  1825, 16435,19870311,    4,    0
  1825, 16435,19870312,    5,    0
  1825, 16435,19870313,    7,    0
  1825, 16435,19870314,    7,    0
  1825, 16435,19870315,    5,    0
  1825, 16435,19870316,    7,    0
  1825, 16435,19870317,    5,    0
  1825, 16435,19870318,    5,    0
  1825, 16435,19870319,    6,    0
  1825, 16435,19870320,    4,    0
  1825, 16435,19870321,    2,    0
  1825, 16435,19870322,    4,    0
  1825, 16435,19870323,    5,    0
  1825, 16435,19870324,    6,    0
  1825, 16435,19870325,    6,    0
  1825, 16435,19870326,    5,    0
  1825, 16435,19870327,    8,    0
  1825, 16435,19870328,    7,    0
  1825, 16435,19870329,    5,    0
  1825, 16435,19870330,    7,    0
  1825, 16435,19870331,    8,    0
  1825, 16435,19870401,    8,    0
  1825, 16435,19870402,    8,    0
  1825, 16435,19870403,    8,    0
  1825, 16435,19870404,    8,    0
  1825, 16435,19870405,    6,    0
  1825, 16435,19870406,    7,    0
  1825,903091,19870407,    8,    0
  1825, 16435,19870408,    8,    0
  1825, 16435,19870409,    7,    0
