EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16432 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
  1825, 16432,19930407,10135,    0
  1825, 16432,19930408,10165,    0
  1825, 16432,19930409,10118,    0
  1825, 16432,19930410,10064,    0
  1825, 16432,19930411,10095,    0
  1825, 16432,19930412,10082,    0
  1825, 16432,19930413,10093,    0
  1825, 16432,19930414,10149,    0
  1825, 16432,19930415,10145,    0
  1825, 16432,19930416,10093,    0
  1825, 16432,19930417,10076,    0
  1825, 16432,19930418,10088,    0
  1825, 16432,19930419,10124,    0
  1825, 16432,19930420, 9993,    0
  1825, 16432,19930421, 9952,    0
  1825, 16432,19930422, 9973,    0
  1825, 16432,19930423, 9964,    0
  1825, 16432,19930424,10004,    0
  1825, 16432,19930425,10129,    0
  1825, 16432,19930426,10164,    0
  1825, 16432,19930427,10246,    0
  1825, 16432,19930428,10290,    0
  1825, 16432,19930429,10221,    0
  1825, 16432,19930430,10134,    0
  1825, 16432,19930501,10098,    0
  1825, 16432,19930502,10170,    0
  1825, 16432,19930503,10247,    0
  1825, 16432,19930504,10307,    0
  1825, 16432,19930505,10319,    0
  1825, 16432,19930506,10308,    0
  1825, 16432,19930507,10312,    0
  1825, 16432,19930508,10344,    0
  1825, 16432,19930509,10337,    0
  1825, 16432,19930510,10317,    0
  1825, 16432,19930511,10311,    0
  1825, 16432,19930512,10210,    0
  1825, 16432,19930513,10084,    0
  1825, 16432,19930514,10021,    0
  1825, 16432,19930515, 9920,    0
  1825, 16432,19930516,10013,    0
  1825, 16432,19930517, 9976,    0
  1825, 16432,19930518,10024,    0
  1825, 16432,19930519,10130,    0
  1825, 16432,19930520,10201,    0
  1825, 16432,19930521,10129,    0
  1825, 16432,19930522,10156,    0
  1825, 16432,19930523,10204,    0
  1825, 16432,19930524,10204,    0
  1825, 16432,19930525,10238,    0
  1825, 16432,19930526,10206,    0
  1825, 16432,19930527,10130,    0
  1825, 16432,19930528,10086,    0
  1825, 16432,19930529,10079,    0
  1825, 16432,19930530, 9978,    0
  1825, 16432,19930531, 9981,    0
  1825, 16432,19930601,10129,    0
  1825, 16432,19930602,10160,    0
  1825, 16432,19930603,10200,    0
  1825, 16432,19930604,10169,    0
  1825, 16432,19930605,10204,    0
  1825, 16432,19930606,10172,    0
  1825, 16432,19930607,10139,    0
  1825, 16432,19930608,10149,    0
  1825, 16432,19930609,10140,    0
  1825, 16432,19930610,10121,    0
  1825, 16432,19930611,10093,    0
  1825, 16432,19930612,10140,    0
  1825, 16432,19930613,10186,    0
  1825, 16432,19930614,10186,    0
  1825, 16432,19930615,10171,    0
  1825, 16432,19930616,10119,    0
  1825, 16432,19930617,10110,    0
  1825, 16432,19930618,10059,    0
  1825, 16432,19930619,10082,    0
  1825, 16432,19930620,10164,    0
  1825, 16432,19930621,10178,    0
  1825, 16432,19930622,10181,    0
  1825, 16432,19930623,10184,    0
  1825, 16432,19930624,10238,    0
  1825, 16432,19930625,10230,    0
  1825, 16432,19930626,10127,    0
  1825, 16432,19930627,10190,    0
  1825, 16432,19930628,10209,    0
  1825, 16432,19930629,10176,    0
  1825, 16432,19930630,10197,    0
  1825, 16432,19930701,10190,    0
  1825, 16432,19930702,10124,    0
  1825, 16432,19930703,10099,    0
  1825, 16432,19930704,10167,    0
  1825, 16432,19930705,10257,    0
  1825, 16432,19930706,10232,    0
  1825, 16432,19930707,10200,    0
  1825, 16432,19930708,10051,    0
  1825, 16432,19930709, 9978,    0
  1825, 16432,19930710, 9973,    0
  1825, 16432,19930711,10062,    0
  1825, 16432,19930712,10168,    0
  1825, 16432,19930713,10167,    0
  1825, 16432,19930714,10116,    0
  1825, 16432,19930715,10098,    0
  1825, 16432,19930716,10066,    0
  1825, 16432,19930717,10086,    0
  1825, 16432,19930718,10112,    0
  1825, 16432,19930719,10106,    0
  1825, 16432,19930720,10128,    0
  1825, 16432,19930721,10146,    0
  1825, 16432,19930722,10175,    0
  1825, 16432,19930723,10086,    0
  1825, 16432,19930724,10039,    0
  1825, 16432,19930725, 9981,    0
  1825, 16432,19930726,10011,    0
  1825, 16432,19930727,10035,    0
  1825, 16432,19930728,10076,    0
  1825, 16432,19930729,10069,    0
  1825, 16432,19930730,10066,    0
  1825, 16432,19930731,10084,    0
  1825, 16432,19930801,10129,    0
  1825, 16432,19930802,10079,    0
  1825, 16432,19930803,10044,    0
  1825, 16432,19930804,10115,    0
  1825, 16432,19930805,10152,    0
  1825, 16432,19930806,10168,    0
  1825, 16432,19930807,10129,    0
  1825, 16432,19930808,10114,    0
  1825, 16432,19930809,10028,    0
  1825, 16432,19930810,10054,    0
  1825, 16432,19930811,10034,    0
  1825, 16432,19930812,10035,    0
  1825, 16432,19930813,10125,    0
  1825, 16432,19930814,10117,    0
  1825, 16432,19930815,10146,    0
  1825, 16432,19930816,10230,    0
  1825, 16432,19930817,10280,    0
  1825, 16432,19930818,10221,    0
  1825, 16432,19930819,10199,    0
  1825, 16432,19930820,10151,    0
  1825, 16432,19930821,10168,    0
  1825, 16432,19930822,10190,    0
  1825, 16432,19930823,10206,    0
  1825, 16432,19930824,10227,    0
  1825, 16432,19930825,10206,    0
  1825, 16432,19930826,10250,    0
  1825, 16432,19930827,10252,    0
  1825, 16432,19930828,10235,    0
  1825, 16432,19930829,10217,    0
  1825, 16432,19930830,10255,    0
  1825, 16432,19930831,10289,    0
  1825, 16432,19930901,10287,    0
  1825, 16432,19930902,10242,    0
  1825, 16432,19930903,10214,    0
  1825, 16432,19930904,10225,    0
  1825, 16432,19930905,10225,    0
  1825, 16432,19930906,10186,    0
  1825, 16432,19930907,10139,    0
  1825, 16432,19930908,10076,    0
  1825, 16432,19930909,10017,    0
  1825, 16432,19930910, 9973,    0
  1825, 16432,19930911, 9995,    0
  1825, 16432,19930912,10075,    0
  1825, 16432,19930913,10114,    0
  1825, 16432,19930914,10096,    0
  1825, 16432,19930915,10072,    0
  1825, 16432,19930916,10124,    0
  1825, 16432,19930917,10177,    0
  1825, 16432,19930918,10198,    0
  1825, 16432,19930919,10158,    0
  1825, 16432,19930920,10092,    0
  1825, 16432,19930921,10066,    0
  1825, 16432,19930922,10141,    0
  1825, 16432,19930923,10181,    0
  1825, 16432,19930924,10135,    0
  1825, 16432,19930925,10165,    0
  1825, 16432,19930926,10222,    0
  1825, 16432,19930927,10196,    0
  1825, 16432,19930928,10139,    0
  1825, 16432,19930929,10096,    0
  1825, 16432,19930930,10046,    0
  1825, 16432,19931001, 9927,    0
  1825, 16432,19931002, 9933,    0
  1825, 16432,19931003, 9991,    0
  1825, 16432,19931004, 9933,    0
  1825, 16432,19931005, 9980,    0
  1825, 16432,19931006, 9961,    0
  1825, 16432,19931007,10010,    0
  1825, 16432,19931008,10067,    0
  1825, 16432,19931009,10054,    0
  1825, 16432,19931010,10005,    0
  1825, 16432,19931011,10007,    0
  1825, 16432,19931012,10009,    0
  1825, 16432,19931013,10044,    0
  1825, 16432,19931014,10086,    0
  1825, 16432,19931015,10121,    0
  1825, 16432,19931016,10194,    0
  1825, 16432,19931017,10306,    0
  1825, 16432,19931018,10354,    0
  1825, 16432,19931019,10286,    0
  1825, 16432,19931020,10207,    0
  1825, 16432,19931021,10293,    0
  1825, 16432,19931022,10334,    0
  1825, 16432,19931023,10336,    0
  1825, 16432,19931024,10373,    0
  1825, 16432,19931025,10379,    0
  1825, 16432,19931026,10371,    0
  1825, 16432,19931027,10364,    0
  1825, 16432,19931028,10339,    0
  1825, 16432,19931029,10323,    0
  1825, 16432,19931030,10333,    0
  1825, 16432,19931031,10294,    0
  1825, 16432,19931101,10226,    0
  1825, 16432,19931102,10151,    0
  1825, 16432,19931103,10119,    0
  1825, 16432,19931104,10089,    0
  1825, 16432,19931105,10130,    0
  1825, 16432,19931106,10160,    0
  1825, 16432,19931107,10120,    0
  1825, 16432,19931108,10174,    0
  1825, 16432,19931109,10049,    0
  1825, 16432,19931110,10101,    0
  1825, 16432,19931111,10105,    0
  1825, 16432,19931112,10089,    0
  1825, 16432,19931113,10117,    0
  1825, 16432,19931114,10170,    0
  1825, 16432,19931115,10287,    0
  1825, 16432,19931116,10268,    0
  1825, 16432,19931117,10262,    0
  1825, 16432,19931118,10255,    0
  1825, 16432,19931119,10267,    0
  1825, 16432,19931120,10312,    0
  1825, 16432,19931121,10283,    0
  1825, 16432,19931122,10273,    0
  1825, 16432,19931123,10198,    0
  1825, 16432,19931124,10171,    0
  1825, 16432,19931125,10173,    0
  1825, 16432,19931126,10312,    0
  1825, 16432,19931127,10307,    0
  1825, 16432,19931128,10270,    0
  1825, 16432,19931129,10151,    0
  1825, 16432,19931130,10031,    0
  1825, 16432,19931201, 9948,    0
  1825, 16432,19931202, 9968,    0
  1825, 16432,19931203, 9977,    0
  1825, 16432,19931204, 9974,    0
  1825, 16432,19931205,10112,    0
  1825, 16432,19931206,10052,    0
  1825, 16432,19931207, 9931,    0
  1825, 16432,19931208, 9816,    0
  1825, 16432,19931209, 9890,    0
  1825, 16432,19931210, 9905,    0
  1825, 16432,19931211, 9995,    0
  1825, 16432,19931212,10087,    0
  1825, 16432,19931213,10051,    0
  1825, 16432,19931214, 9915,    0
  1825, 16432,19931215, 9679,    0
  1825, 16432,19931216, 9808,    0
  1825, 16432,19931217,10012,    0
  1825, 16432,19931218, 9901,    0
  1825, 16432,19931219, 9812,    0
  1825, 16432,19931220,10012,    0
  1825, 16432,19931221, 9959,    0
  1825, 16432,19931222, 9914,    0
  1825, 16432,19931223, 9911,    0
  1825, 16432,19931224, 9992,    0
  1825, 16432,19931225,10063,    0
  1825, 16432,19931226,10169,    0
  1825, 16432,19931227,10152,    0
  1825, 16432,19931228,10005,    0
  1825, 16432,19931229, 9868,    0
  1825, 16432,19931230, 9909,    0
  1825, 16432,19931231, 9953,    0
  1825, 16432,19940101,10044,    0
  1825, 16432,19940102, 9907,    0
  1825, 16432,19940103, 9885,    0
  1825, 16432,19940104, 9855,    0
  1825, 16432,19940105, 9809,    0
  1825, 16432,19940106, 9807,    0
  1825, 16432,19940107, 9957,    0
  1825, 16432,19940108,10016,    0
  1825, 16432,19940109, 9950,    0
  1825, 16432,19940110, 9920,    0
  1825, 16432,19940111, 9929,    0
  1825, 16432,19940112, 9807,    0
  1825, 16432,19940113, 9820,    0
  1825, 16432,19940114, 9962,    0
  1825, 16432,19940115,10092,    0
  1825, 16432,19940116,10157,    0
  1825, 16432,19940117,10208,    0
  1825, 16432,19940118,10055,    0
  1825, 16432,19940119,10089,    0
  1825, 16432,19940120,10119,    0
  1825, 16432,19940121,10099,    0
  1825, 16432,19940122,10110,    0
  1825, 16432,19940123,10049,    0
  1825, 16432,19940124,10097,    0
  1825, 16432,19940125, 9914,    0
  1825, 16432,19940126, 9970,    0
  1825, 16432,19940127, 9856,    0
  1825, 16432,19940128,10154,    0
  1825, 16432,19940129,10125,    0
  1825, 16432,19940130,10070,    0
  1825, 16432,19940131,10121,    0
  1825, 16432,19940201, 9910,    0
  1825, 16432,19940202,10053,    0
  1825, 16432,19940203,10008,    0
  1825, 16432,19940204, 9969,    0
  1825, 16432,19940205,10026,    0
  1825, 16432,19940206,10028,    0
  1825, 16432,19940207,10044,    0
  1825, 16432,19940208,10091,    0
  1825, 16432,19940209,10101,    0
  1825, 16432,19940210,10222,    0
  1825, 16432,19940211,10218,    0
  1825, 16432,19940212,10259,    0
  1825, 16432,19940213,10313,    0
  1825, 16432,19940214,10313,    0
  1825, 16432,19940215,10192,    0
  1825, 16432,19940216,10208,    0
  1825, 16432,19940217,10201,    0
  1825, 16432,19940218,10201,    0
  1825, 16432,19940219,10214,    0
  1825, 16432,19940220,10210,    0
  1825, 16432,19940221,10190,    0
  1825, 16432,19940222,10138,    0
  1825, 16432,19940223,10095,    0
  1825, 16432,19940224,10097,    0
  1825, 16432,19940225,10150,    0
  1825, 16432,19940226,10097,    0
  1825, 16432,19940227,10022,    0
  1825, 16432,19940228,10024,    0
  1825, 16432,19940301,10085,    0
  1825, 16432,19940302,10072,    0
  1825, 16432,19940303,10039,    0
  1825, 16432,19940304,10066,    0
  1825, 16432,19940305, 9983,    0
  1825, 16432,19940306,10040,    0
  1825, 16432,19940307,10028,    0
  1825, 16432,19940308, 9992,    0
  1825, 16432,19940309,10043,    0
  1825, 16432,19940310,10128,    0
  1825, 16432,19940311,10061,    0
  1825, 16432,19940312, 9975,    0
  1825, 16432,19940313, 9882,    0
  1825,903091,19940314, 9994,    0
  1825, 16432,19940315,10044,    0
  1825, 16432,19940316, 9981,    0
  1825, 16432,19940317,10064,    0
  1825, 16432,19940318,10016,    0
  1825, 16432,19940319,10007,    0
  1825, 16432,19940320,10090,    0
  1825, 16432,19940321,10145,    0
  1825, 16432,19940322, 9984,    0
  1825, 16432,19940323, 9910,    0
  1825, 16432,19940324, 9987,    0
  1825, 16432,19940325, 9996,    0
  1825, 16432,19940326,10172,    0
  1825, 16432,19940327,10087,    0
  1825, 16432,19940328, 9935,    0
  1825, 16432,19940329,10016,    0
  1825, 16432,19940330, 9955,    0
  1825, 16432,19940331, 9722,    0
  1825, 16432,19940401, 9734,    0
  1825, 16432,19940402, 9927,    0
  1825, 16432,19940403, 9988,    0
  1825, 16432,19940404, 9874,    0
  1825, 16432,19940405, 9926,    0
  1825, 16432,19940406, 9994,    0
  1825, 16432,19940407,10001,    0
  1825, 16432,19940408, 9909,    0
  1825, 16432,19940409, 9843,    0
  1825, 16432,19940410,10135,    0
  1825, 16432,19940411,10197,    0
  1825, 16432,19940412,10218,    0
  1825, 16432,19940413,10302,    0
  1825, 16432,19940414,10301,    0
  1825, 16432,19940415,10310,    0
  1825, 16432,19940416,10304,    0
  1825, 16432,19940417,10276,    0
  1825, 16432,19940418,10179,    0
  1825, 16432,19940419,10024,    0
  1825, 16432,19940420,10011,    0
  1825, 16432,19940421,10033,    0
  1825, 16432,19940422,10047,    0
  1825, 16432,19940423,10010,    0
  1825, 16432,19940424,10005,    0
  1825, 16432,19940425,10030,    0
  1825, 16432,19940426,10017,    0
  1825, 16432,19940427,10120,    0
  1825, 16432,19940428,10165,    0
  1825, 16432,19940429,10180,    0
  1825, 16432,19940430,10229,    0
  1825, 16432,19940501,10292,    0
  1825, 16432,19940502,10224,    0
  1825, 16432,19940503,10098,    0
  1825, 16432,19940504, 9991,    0
  1825, 16432,19940505,10043,    0
  1825, 16432,19940506,10093,    0
  1825, 16432,19940507,10105,    0
  1825, 16432,19940508,10108,    0
  1825, 16432,19940509,10187,    0
  1825, 16432,19940510,10195,    0
  1825, 16432,19940511,10180,    0
  1825, 16432,19940512,10196,    0
  1825, 16432,19940513,10228,    0
  1825, 16432,19940514,10183,    0
  1825, 16432,19940515,10162,    0
  1825, 16432,19940516,10164,    0
  1825, 16432,19940517,10146,    0
  1825, 16432,19940518,10155,    0
  1825, 16432,19940519,10165,    0
  1825, 16432,19940520,10145,    0
  1825, 16432,19940521,10137,    0
  1825, 16432,19940522,10145,    0
  1825, 16432,19940523,10160,    0
  1825, 16432,19940524,10167,    0
  1825, 16432,19940525,10171,    0
  1825, 16432,19940526,10193,    0
  1825, 16432,19940527,10237,    0
  1825, 16432,19940528,10226,    0
  1825, 16432,19940529,10244,    0
  1825, 16432,19940530,10213,    0
  1825, 16432,19940531,10132,    0
  1825, 16432,19940601,10086,    0
  1825, 16432,19940602,10032,    0
  1825, 16432,19940603, 9935,    0
  1825, 16432,19940604, 9977,    0
  1825, 16432,19940605,10094,    0
  1825, 16432,19940606,10070,    0
  1825, 16432,19940607,10083,    0
  1825, 16432,19940608,10158,    0
  1825, 16432,19940609,10173,    0
  1825, 16432,19940610,10286,    0
  1825, 16432,19940611,10296,    0
  1825, 16432,19940612,10303,    0
  1825, 16432,19940613,10263,    0
  1825, 16432,19940614,10232,    0
  1825, 16432,19940615,10149,    0
  1825, 16432,19940616,10144,    0
  1825, 16432,19940617,10076,    0
  1825, 16432,19940618, 9965,    0
  1825, 16432,19940619,10041,    0
  1825, 16432,19940620,10072,    0
  1825, 16432,19940621,10028,    0
  1825, 16432,19940622,10086,    0
  1825, 16432,19940623,10218,    0
  1825, 16432,19940624,10135,    0
  1825, 16432,19940625,10083,    0
  1825, 16432,19940626,10075,    0
  1825, 16432,19940627,10129,    0
  1825, 16432,19940628,10125,    0
  1825, 16432,19940629,10085,    0
  1825, 16432,19940630,10229,    0
  1825, 16432,19940701,10238,    0
  1825, 16432,19940702,10201,    0
  1825, 16432,19940703,10175,    0
  1825, 16432,19940704,10127,    0
  1825, 16432,19940705,10124,    0
  1825, 16432,19940706,10166,    0
  1825, 16432,19940707,10169,    0
  1825, 16432,19940708,10156,    0
  1825, 16432,19940709,10139,    0
  1825, 16432,19940710,10139,    0
  1825, 16432,19940711,10179,    0
  1825, 16432,19940712,10170,    0
  1825, 16432,19940713,10225,    0
  1825, 16432,19940714,10187,    0
  1825, 16432,19940715,10187,    0
  1825, 16432,19940716,10247,    0
  1825, 16432,19940717,10257,    0
  1825, 16432,19940718,10234,    0
  1825, 16432,19940719,10212,    0
  1825, 16432,19940720,10183,    0
  1825, 16432,19940721,10150,    0
  1825, 16432,19940722,10192,    0
  1825, 16432,19940723,10228,    0
  1825, 16432,19940724,10159,    0
  1825, 16432,19940725,10087,    0
  1825, 16432,19940726,10072,    0
  1825, 16432,19940727,10135,    0
  1825, 16432,19940728,10163,    0
  1825, 16432,19940729,10149,    0
  1825, 16432,19940730,10102,    0
  1825, 16432,19940731,10097,    0
  1825, 16432,19940801,10068,    0
  1825, 16432,19940802,10120,    0
  1825, 16432,19940803,10167,    0
  1825, 16432,19940804,10131,    0
  1825, 16432,19940805,10160,    0
  1825, 16432,19940806,10260,    0
  1825, 16432,19940807,10276,    0
  1825, 16432,19940808,10256,    0
  1825, 16432,19940809,10225,    0
  1825, 16432,19940810,10167,    0
  1825, 16432,19940811,10149,    0
  1825, 16432,19940812,10157,    0
  1825, 16432,19940813,10211,    0
  1825, 16432,19940814,10210,    0
  1825, 16432,19940815,10210,    0
  1825, 16432,19940816,10136,    0
  1825, 16432,19940817,10049,    0
  1825, 16432,19940818,10048,    0
  1825, 16432,19940819, 9981,    0
  1825, 16432,19940820,10056,    0
  1825, 16432,19940821,10142,    0
  1825, 16432,19940822,10192,    0
  1825, 16432,19940823,10120,    0
  1825, 16432,19940824,10038,    0
  1825, 16432,19940825,10009,    0
  1825, 16432,19940826,10000,    0
  1825, 16432,19940827, 9994,    0
  1825, 16432,19940828, 9968,    0
  1825, 16432,19940829,10086,    0
  1825, 16432,19940830,10143,    0
  1825, 16432,19940831,10167,    0
  1825, 16432,19940901,10185,    0
  1825, 16432,19940902,10188,    0
  1825, 16432,19940903,10136,    0
  1825, 16432,19940904,10070,    0
  1825, 16432,19940905,10121,    0
  1825, 16432,19940906,10070,    0
  1825, 16432,19940907,10020,    0
  1825, 16432,19940908, 9969,    0
  1825, 16432,19940909, 9931,    0
  1825, 16432,19940910, 9907,    0
  1825, 16432,19940911, 9947,    0
  1825, 16432,19940912,10009,    0
  1825, 16432,19940913,10088,    0
  1825, 16432,19940914,10118,    0
  1825, 16432,19940915,10072,    0
  1825, 16432,19940916,10106,    0
  1825, 16432,19940917,10212,    0
  1825, 16432,19940918,10239,    0
  1825, 16432,19940919,10111,    0
  1825, 16432,19940920,10112,    0
  1825, 16432,19940921,10222,    0
  1825, 16432,19940922,10217,    0
  1825, 16432,19940923,10218,    0
  1825, 16432,19940924,10241,    0
  1825, 16432,19940925,10222,    0
  1825, 16432,19940926,10134,    0
  1825, 16432,19940927,10144,    0
  1825, 16432,19940928,10115,    0
  1825, 16432,19940929,10134,    0
  1825, 16432,19940930,10129,    0
  1825, 16432,19941001,10215,    0
  1825, 16432,19941002,10091,    0
  1825, 16432,19941003,10135,    0
  1825, 16432,19941004,10195,    0
  1825, 16432,19941005,10249,    0
  1825, 16432,19941006,10186,    0
  1825, 16432,19941007,10154,    0
  1825, 16432,19941008,10172,    0
  1825, 16432,19941009,10199,    0
  1825, 16432,19941010,10192,    0
  1825, 16432,19941011,10228,    0
  1825, 16432,19941012,10306,    0
  1825, 16432,19941013,10301,    0
  1825, 16432,19941014,10230,    0
  1825, 16432,19941015,10259,    0
  1825, 16432,19941016,10334,    0
  1825, 16432,19941017,10302,    0
  1825, 16432,19941018,10158,    0
  1825, 16432,19941019,10062,    0
  1825, 16432,19941020,10066,    0
  1825, 16432,19941021,10003,    0
  1825, 16432,19941022, 9850,    0
  1825, 16432,19941023, 9772,    0
  1825, 16432,19941024, 9890,    0
  1825, 16432,19941025, 9893,    0
  1825, 16432,19941026, 9932,    0
  1825, 16432,19941027, 9959,    0
  1825, 16432,19941028, 9998,    0
  1825, 16432,19941029, 9972,    0
  1825, 16432,19941030, 9888,    0
  1825, 16432,19941031, 9819,    0
  1825, 16432,19941101,10032,    0
  1825, 16432,19941102,10137,    0
  1825, 16432,19941103,10053,    0
  1825, 16432,19941104,10051,    0
  1825, 16432,19941105,10063,    0
  1825, 16432,19941106,10061,    0
  1825, 16432,19941107,10096,    0
  1825, 16432,19941108,10081,    0
  1825, 16432,19941109,10075,    0
  1825, 16432,19941110,10120,    0
  1825, 16432,19941111,10158,    0
  1825, 16432,19941112,10107,    0
  1825, 16432,19941113, 9984,    0
  1825, 16432,19941114, 9878,    0
  1825, 16432,19941115, 9978,    0
  1825, 16432,19941116,10056,    0
  1825, 16432,19941117,10052,    0
  1825, 16432,19941118,10090,    0
  1825, 16432,19941119,10015,    0
  1825, 16432,19941120,10052,    0
  1825, 16432,19941121,10167,    0
  1825, 16432,19941122,10128,    0
  1825, 16432,19941123,10116,    0
  1825, 16432,19941124,10270,    0
  1825, 16432,19941125,10287,    0
  1825, 16432,19941126,10243,    0
  1825, 16432,19941127,10255,    0
  1825, 16432,19941128,10300,    0
  1825, 16432,19941129,10311,    0
  1825, 16432,19941130,10261,    0
  1825, 16432,19941201,10238,    0
  1825, 16432,19941202,10184,    0
  1825, 16432,19941203,10017,    0
  1825, 16432,19941204,10044,    0
  1825, 16432,19941205, 9996,    0
  1825, 16432,19941206,10027,    0
  1825, 16432,19941207, 9900,    0
  1825, 16432,19941208, 9795,    0
  1825, 16432,19941209, 9993,    0
  1825, 16432,19941210, 9978,    0
  1825, 16432,19941211,10038,    0
  1825, 16432,19941212,10077,    0
  1825, 16432,19941213,10234,    0
  1825, 16432,19941214,10309,    0
  1825, 16432,19941215,10171,    0
  1825, 16432,19941216,10195,    0
  1825, 16432,19941217,10036,    0
  1825, 16432,19941218, 9939,    0
  1825, 16432,19941219, 9975,    0
  1825, 16432,19941220,10126,    0
  1825, 16432,19941221,10257,    0
  1825, 16432,19941222,10287,    0
  1825, 16432,19941223,10247,    0
  1825, 16432,19941224,10182,    0
  1825, 16432,19941225,10026,    0
  1825, 16432,19941226, 9924,    0
  1825, 16432,19941227, 9888,    0
  1825, 16432,19941228, 9835,    0
  1825, 16432,19941229, 9734,    0
  1825, 16432,19941230, 9699,    0
  1825, 16432,19941231, 9924,    0
  1825, 16432,19950101,10069,    0
  1825, 16432,19950102,10255,    0
  1825, 16432,19950103,10268,    0
  1825, 16432,19950104,10169,    0
  1825, 16432,19950105,10016,    0
  1825, 16432,19950106,10152,    0
  1825, 16432,19950107,10211,    0
  1825, 16432,19950108,10214,    0
  1825, 16432,19950109,10056,    0
  1825, 16432,19950110,10085,    0
  1825, 16432,19950111,10181,    0
  1825, 16432,19950112,10308,    0
  1825, 16432,19950113,10235,    0
  1825, 16432,19950114,10139,    0
  1825, 16432,19950115,10121,    0
  1825, 16432,19950116, 9942,    0
  1825, 16432,19950117, 9859,    0
  1825, 16432,19950118, 9799,    0
  1825, 16432,19950119, 9888,    0
  1825, 16432,19950120, 9841,    0
  1825, 16432,19950121, 9843,    0
  1825, 16432,19950122, 9669,    0
  1825, 16432,19950123, 9738,    0
  1825, 16432,19950124, 9926,    0
  1825, 16432,19950125, 9947,    0
  1825, 16432,19950126, 9993,    0
  1825, 16432,19950127,10015,    0
  1825, 16432,19950128, 9819,    0
  1825, 16432,19950129, 9957,    0
  1825, 16432,19950130,10118,    0
  1825, 16432,19950131, 9920,    0
  1825, 16432,19950201, 9968,    0
  1825, 16432,19950202,10185,    0
  1825, 16432,19950203,10064,    0
  1825, 16432,19950204,10157,    0
  1825, 16432,19950205,10132,    0
  1825, 16432,19950206,10035,    0
  1825, 16432,19950207,10060,    0
  1825, 16432,19950208,10076,    0
  1825, 16432,19950209,10077,    0
  1825, 16432,19950210,10044,    0
  1825, 16432,19950211, 9849,    0
  1825, 16432,19950212, 9856,    0
  1825, 16432,19950213, 9898,    0
  1825, 16432,19950214, 9868,    0
  1825, 16432,19950215, 9745,    0
  1825, 16432,19950216, 9837,    0
  1825, 16432,19950217, 9900,    0
  1825, 16432,19950218, 9978,    0
  1825, 16432,19950219, 9899,    0
  1825, 16432,19950220, 9993,    0
  1825, 16432,19950221, 9988,    0
  1825, 16432,19950222, 9898,    0
  1825, 16432,19950223, 9877,    0
  1825, 16432,19950224, 9926,    0
  1825, 16432,19950225, 9939,    0
  1825, 16432,19950226,10079,    0
  1825,903091,19950227,10018,    0
  1825, 16432,19950228, 9955,    0
  1825, 16432,19950301, 9934,    0
  1825, 16432,19950302, 9924,    0
  1825, 16432,19950303, 9976,    0
  1825, 16432,19950304,10005,    0
  1825, 16432,19950305, 9809,    0
  1825, 16432,19950306, 9929,    0
  1825, 16432,19950307, 9882,    0
  1825, 16432,19950308, 9900,    0
  1825, 16432,19950309,10045,    0
  1825, 16432,19950310,10033,    0
  1825, 16432,19950311,10091,    0
  1825, 16432,19950312,10218,    0
  1825, 16432,19950313,10200,    0
  1825, 16432,19950314,10058,    0
  1825, 16432,19950315, 9867,    0
  1825, 16432,19950316, 9830,    0
  1825, 16432,19950317, 9688,    0
  1825, 16432,19950318, 9870,    0
  1825, 16432,19950319,10009,    0
  1825, 16432,19950320,10210,    0
  1825, 16432,19950321,10320,    0
  1825, 16432,19950322,10267,    0
  1825, 16432,19950323,10185,    0
  1825, 16432,19950324,10060,    0
  1825, 16432,19950325,10098,    0
  1825, 16432,19950326,10054,    0
  1825, 16432,19950327,10130,    0
  1825, 16432,19950328,10044,    0
  1825, 16432,19950329,10192,    0
  1825, 16432,19950330,10165,    0
  1825, 16432,19950331,10177,    0
  1825, 16432,19950401,10201,    0
  1825, 16432,19950402,10128,    0
  1825, 16432,19950403,10089,    0
  1825, 16432,19950404,10183,    0
  1825, 16432,19950405,10103,    0
  1825, 16432,19950406,10175,    0
  1825, 16432,19950407,10213,    0
  1825, 16432,19950408,10304,    0
  1825, 16432,19950409,10212,    0
  1825, 16432,19950410,10168,    0
  1825, 16432,19950411,10181,    0
  1825, 16432,19950412,10315,    0
  1825, 16432,19950413,10377,    0
  1825, 16432,19950414,10326,    0
  1825, 16432,19950415,10244,    0
  1825, 16432,19950416,10148,    0
  1825, 16432,19950417,10008,    0
  1825, 16432,19950418, 9984,    0
  1825, 16432,19950419,10007,    0
