EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:5803 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  1825,  5803,20070726,  187,    0
  1825,  5803,20070727,  200,    0
  1825,  5803,20070728,  168,    0
  1825,  5803,20070729,  145,    0
  1825,  5803,20070730,  162,    0
  1825,  5803,20070731,  225,    0
  1825,  5803,20070801,  194,    0
  1825,  5803,20070802,  183,    0
  1825,  5803,20070803,  188,    0
  1825,  5803,20070804,  217,    0
  1825,  5803,20070805,  174,    0
  1825,  5803,20070806,  179,    0
  1825,  5803,20070807,  157,    0
  1825,  5803,20070808,  181,    0
  1825,  5803,20070809,  167,    0
  1825,  5803,20070810,  195,    0
  1825,  5803,20070811,  182,    0
  1825,  5803,20070812,  168,    0
  1825,  5803,20070813,  190,    0
  1825,  5803,20070814,  155,    0
  1825,  5803,20070815,  173,    0
  1825,  5803,20070816,  167,    0
  1825,  5803,20070817,  170,    0
  1825,  5803,20070818,  136,    0
  1825,  5803,20070819,  121,    0
  1825,  5803,20070820,  146,    0
  1825,  5803,20070821,  156,    0
  1825,  5803,20070822,  183,    0
  1825,  5803,20070823,  207,    0
  1825,  5803,20070824,  258,    0
  1825,  5803,20070825,  184,    0
  1825,  5803,20070826,  173,    0
  1825,  5803,20070827,  152,    0
  1825,  5803,20070828,  158,    0
  1825,  5803,20070829,  161,    0
  1825,  5803,20070830,  184,    0
  1825,  5803,20070831,  178,    0
  1825,  5803,20070901,  216,    0
  1825,  5803,20070902,  174,    0
  1825,  5803,20070903,  127,    0
  1825,  5803,20070904,  182,    0
  1825,  5803,20070905,  218,    0
  1825,  5803,20070906,  214,    0
  1825,  5803,20070907,  220,    0
  1825,  5803,20070908,  176,    0
  1825,  5803,20070909,  173,    0
  1825,  5803,20070910,  134,    0
  1825,  5803,20070911,  196,    0
  1825,  5803,20070912,  144,    0
  1825,  5803,20070913,  189,    0
  1825,  5803,20070914,  135,    0
  1825,  5803,20070915,  160,    0
  1825,  5803,20070916,  133,    0
  1825,  5803,20070917,  100,    0
  1825,  5803,20070918,  129,    0
  1825,  5803,20070919,  163,    0
  1825,  5803,20070920,  154,    0
  1825,  5803,20070921,  158,    0
  1825,  5803,20070922,  166,    0
  1825,  5803,20070923,  183,    0
  1825,  5803,20070924,  149,    0
  1825,  5803,20070925,  121,    0
  1825,  5803,20070926,   93,    0
  1825,  5803,20070927,  105,    0
  1825,  5803,20070928,  109,    0
  1825,  5803,20070929,  127,    0
  1825,  5803,20070930,  148,    0
  1825,  5803,20071001,  160,    0
  1825,  5803,20071002,  166,    0
  1825,  5803,20071003,  137,    0
  1825,  5803,20071004,  146,    0
  1825,  5803,20071005,  164,    0
  1825,  5803,20071006,  189,    0
  1825,  5803,20071007,  131,    0
  1825,  5803,20071008,  111,    0
  1825,  5803,20071009,  120,    0
  1825,  5803,20071010,  172,    0
  1825,  5803,20071011,  204,    0
  1825,  5803,20071012,  152,    0
  1825,  5803,20071013,  167,    0
  1825,  5803,20071014,  163,    0
  1825,  5803,20071015,  150,    0
  1825,  5803,20071016,  145,    0
  1825,  5803,20071017,  103,    0
  1825,  5803,20071018,  100,    0
  1825,  5803,20071019,  146,    0
  1825,  5803,20071020,  148,    0
  1825,  5803,20071021,  114,    0
  1825,  5803,20071022,  121,    0
  1825,  5803,20071023,  130,    0
  1825,  5803,20071024,  110,    0
  1825,  5803,20071025,  115,    0
  1825,  5803,20071026,  115,    0
  1825,  5803,20071027,  146,    0
  1825,  5803,20071028,  133,    0
  1825,  5803,20071029,  112,    0
  1825,  5803,20071030,  147,    0
  1825,  5803,20071031,  168,    0
  1825,  5803,20071101,  165,    0
  1825,  5803,20071102,  176,    0
  1825,  5803,20071103,  115,    0
  1825,  5803,20071104,  110,    0
  1825,  5803,20071105,  107,    0
  1825,  5803,20071106,  127,    0
  1825,  5803,20071107,  123,    0
  1825,  5803,20071108,   96,    0
  1825,  5803,20071109,   82,    0
  1825,  5803,20071110,  120,    0
  1825,  5803,20071111,   59,    0
  1825,  5803,20071112,   69,    0
  1825,  5803,20071113,   83,    0
  1825,  5803,20071114,   91,    0
  1825,  5803,20071115,   83,    0
  1825,  5803,20071116,   98,    0
  1825,  5803,20071117,  106,    0
  1825,  5803,20071118,   88,    0
  1825,  5803,20071119,   86,    0
  1825,  5803,20071120,   85,    0
  1825,  5803,20071121,   93,    0
  1825,  5803,20071122,   63,    0
  1825,  5803,20071123,   58,    0
  1825,  5803,20071124,   91,    0
  1825,  5803,20071125,   46,    0
  1825,  5803,20071126,   52,    0
  1825,  5803,20071127,  106,    0
  1825,  5803,20071128,   79,    0
  1825,  5803,20071129,   76,    0
  1825,  5803,20071130,   92,    0
  1825,  5803,20071201,   62,    0
  1825,  5803,20071202,   56,    0
  1825,  5803,20071203,   66,    0
  1825,  5803,20071204,  134,    0
  1825,  5803,20071205,  110,    0
  1825,  5803,20071206,  101,    0
  1825,  5803,20071207,   65,    0
  1825,  5803,20071208,   64,    0
  1825,  5803,20071209,   64,    0
  1825,  5803,20071210,   49,    0
  1825,  5803,20071211,   69,    0
  1825,  5803,20071212,   77,    0
  1825,  5803,20071213,   84,    0
  1825,  5803,20071214,   65,    0
  1825,  5803,20071215,   57,    0
  1825,  5803,20071216,   23,    0
  1825,  5803,20071217,   61,    0
  1825,  5803,20071218,   59,    0
  1825,  5803,20071219,   41,    0
  1825,  5803,20071220,   59,    0
  1825,  5803,20071221,   29,    0
  1825,  5803,20071222,   60,    0
  1825,  5803,20071223,   86,    0
  1825,  5803,20071224,   80,    0
  1825,  5803,20071225,   46,    0
  1825,  5803,20071226,  111,    0
  1825,  5803,20071227,   87,    0
  1825,  5803,20071228,   97,    0
  1825,  5803,20071229,   67,    0
  1825,  5803,20071230,   56,    0
  1825,  5803,20071231,   76,    0
  1825,  5803,20080101,   79,    0
  1825,  5803,20080102,   49,    0
  1825,  5803,20080103,   44,    0
  1825,  5803,20080104,   66,    0
  1825,  5803,20080105,   64,    0
  1825,  5803,20080106,   81,    0
  1825,  5803,20080107,   48,    0
  1825,  5803,20080108,   79,    0
  1825,  5803,20080109,   65,    0
  1825,  5803,20080110,   48,    0
  1825,  5803,20080111,   49,    0
  1825,  5803,20080112,   77,    0
  1825,  5803,20080113,   91,    0
  1825,  5803,20080114,   71,    0
  1825,  5803,20080115,   40,    0
  1825,  5803,20080116,   47,    0
  1825,  5803,20080117,   62,    0
  1825,  5803,20080118,  107,    0
  1825,  5803,20080119,   77,    0
  1825,  5803,20080120,   77,    0
  1825,  5803,20080121,   33,    0
  1825,  5803,20080122,   78,    0
  1825,  5803,20080123,  125,    0
  1825,  5803,20080124,  108,    0
  1825,  5803,20080125,  125,    0
  1825,  5803,20080126,  113,    0
  1825,  5803,20080127,  123,    0
  1825,  5803,20080128,  106,    0
  1825,  5803,20080129,   53,    0
  1825,  5803,20080130,   65,    0
  1825,  5803,20080131,   60,    0
  1825,  5803,20080201,   41,    0
  1825,  5803,20080202,   76,    0
  1825,  5803,20080203,   79,    0
  1825,  5803,20080204,   62,    0
  1825,  5803,20080205,   58,    0
  1825,  5803,20080206,   77,    0
  1825,  5803,20080207,  126,    0
  1825,  5803,20080208,  130,    0
  1825,  5803,20080209,  116,    0
  1825,  5803,20080210,   80,    0
  1825,  5803,20080211,   98,    0
  1825,  5803,20080212,  135,    0
  1825,  5803,20080213,   91,    0
  1825,  5803,20080214,   75,    0
  1825,  5803,20080215,   64,    0
  1825,  5803,20080216,   68,    0
  1825,  5803,20080217,  108,    0
  1825,  5803,20080218,   98,    0
  1825,  5803,20080219,   59,    0
  1825,  5803,20080220,  100,    0
  1825,  5803,20080221,  154,    0
  1825,  5803,20080222,   97,    0
  1825,  5803,20080223,  150,    0
  1825,  5803,20080224,   90,    0
  1825,  5803,20080225,   98,    0
  1825,  5803,20080226,  122,    0
  1825,  5803,20080227,   97,    0
  1825,  5803,20080228,  108,    0
  1825,  5803,20080229,   97,    0
  1825,  5803,20080301,   80,    0
  1825,  5803,20080302,   77,    0
  1825,  5803,20080303,   56,    0
  1825,  5803,20080304,   40,    0
  1825,  5803,20080305,  125,    0
  1825,  5803,20080306,  133,    0
  1825,  5803,20080307,   93,    0
  1825,  5803,20080308,  104,    0
  1825,  5803,20080309,   89,    0
  1825,  5803,20080310,   59,    0
  1825,  5803,20080311,  100,    0
  1825,  5803,20080312,   97,    0
  1825,  5803,20080313,  103,    0
  1825,  5803,20080314,  117,    0
  1825,  5803,20080315,   98,    0
  1825,  5803,20080316,   93,    0
  1825,  5803,20080317,   57,    0
  1825,  5803,20080318,   52,    0
  1825,  5803,20080319,  103,    0
  1825,  5803,20080320,  122,    0
  1825,  5803,20080321,   52,    0
  1825,  5803,20080322,   49,    0
  1825,  5803,20080323,   33,    0
  1825,  5803,20080324,   14,    0
  1825,  5803,20080325,   31,    0
  1825,  5803,20080326,   59,    0
  1825,  5803,20080327,   56,    0
  1825,  5803,20080328,   73,    0
  1825,  5803,20080329,   93,    0
  1825,  5803,20080330,  125,    0
  1825,  5803,20080331,  119,    0
  1825,  5803,20080401,  127,    0
  1825,  5803,20080402,  113,    0
  1825,  5803,20080403,  178,    0
  1825,  5803,20080404,  115,    0
  1825,  5803,20080405,   55,    0
  1825,  5803,20080406,   59,    0
  1825,  5803,20080407,   66,    0
  1825,  5803,20080408,   54,    0
  1825,  5803,20080409,   66,    0
  1825,  5803,20080410,   67,    0
  1825,  5803,20080411,   88,    0
  1825,  5803,20080412,   75,    0
  1825,  5803,20080413,   95,    0
  1825,  5803,20080414,   81,    0
  1825,  5803,20080415,   60,    0
  1825,  5803,20080416,   82,    0
  1825,  5803,20080417,   88,    0
  1825,  5803,20080418,   98,    0
  1825,  5803,20080419,   91,    0
  1825,  5803,20080420,  104,    0
  1825,  5803,20080421,  111,    0
  1825,  5803,20080422,  112,    0
  1825,  5803,20080423,  105,    0
  1825,  5803,20080424,  137,    0
  1825,  5803,20080425,  144,    0
  1825,  5803,20080426,  180,    0
  1825,  5803,20080427,  144,    0
  1825,  5803,20080428,  106,    0
  1825,  5803,20080429,  117,    0
  1825,  5803,20080430,   99,    0
  1825,  5803,20080501,  120,    0
  1825,  5803,20080502,  147,    0
  1825,  5803,20080503,  148,    0
  1825,  5803,20080504,  150,    0
  1825,  5803,20080505,  167,    0
  1825,  5803,20080506,  172,    0
  1825,  5803,20080507,  179,    0
  1825,  5803,20080508,  172,    0
  1825,  5803,20080509,  174,    0
  1825,  5803,20080510,  176,    0
  1825,  5803,20080511,  137,    0
  1825,  5803,20080512,  123,    0
  1825,  5803,20080513,  111,    0
  1825,  5803,20080514,  122,    0
  1825,  5803,20080515,  123,    0
  1825,  5803,20080516,  139,    0
  1825,  5803,20080517,  108,    0
  1825,  5803,20080518,  120,    0
  1825,  5803,20080519,  108,    0
  1825,  5803,20080520,  123,    0
  1825,  5803,20080521,  120,    0
  1825,  5803,20080522,  144,    0
  1825,  5803,20080523,  119,    0
  1825,  5803,20080524,  136,    0
  1825,  5803,20080525,  149,    0
  1825,  5803,20080526,  148,    0
  1825,  5803,20080527,  127,    0
  1825,  5803,20080528,  145,    0
  1825,  5803,20080529,  187,    0
  1825,  5803,20080530,  153,    0
  1825,  5803,20080531,  164,    0
  1825,  5803,20080601,  141,    0
  1825,  5803,20080602,  173,    0
  1825,  5803,20080603,  146,    0
  1825,  5803,20080604,  175,    0
  1825,  5803,20080605,  182,    0
  1825,  5803,20080606,  161,    0
  1825,  5803,20080607,  178,    0
  1825,  5803,20080608,  208,    0
  1825,  5803,20080609,  238,    0
  1825,  5803,20080610,  168,    0
  1825,  5803,20080611,  140,    0
  1825,  5803,20080612,  123,    0
  1825,  5803,20080613,  135,    0
  1825,  5803,20080614,  121,    0
  1825,  5803,20080615,  128,    0
  1825,  5803,20080616,  152,    0
  1825,  5803,20080617,  159,    0
  1825,  5803,20080618,  175,    0
  1825,  5803,20080619,  167,    0
  1825,  5803,20080620,  161,    0
  1825,  5803,20080621,  139,    0
  1825,  5803,20080622,  148,    0
  1825,  5803,20080623,  145,    0
  1825,  5803,20080624,  136,    0
  1825,  5803,20080625,  161,    0
  1825,  5803,20080626,  191,    0
  1825,  5803,20080627,  192,    0
  1825,  5803,20080628,  207,    0
  1825,  5803,20080629,  189,    0
  1825,  5803,20080630,  183,    0
  1825,  5803,20080701,  206,    0
  1825,  5803,20080702,  184,    0
  1825,  5803,20080703,  170,    0
  1825,  5803,20080704,  198,    0
  1825,  5803,20080705,  147,    0
  1825,  5803,20080706,  150,    0
  1825,  5803,20080707,  158,    0
  1825,  5803,20080708,  177,    0
  1825,  5803,20080709,  151,    0
  1825,  5803,20080710,  134,    0
  1825,  5803,20080711,  137,    0
  1825,  5803,20080712,  143,    0
  1825,  5803,20080713,  210,    0
  1825,  5803,20080714,  252,    0
  1825,  5803,20080715,  195,    0
  1825,  5803,20080716,  173,    0
  1825,  5803,20080717,  155,    0
  1825,  5803,20080718,  173,    0
  1825,  5803,20080719,  142,    0
  1825,  5803,20080720,  137,    0
  1825,  5803,20080721,  199,    0
  1825,  5803,20080722,  253,    0
  1825,  5803,20080723,  239,    0
  1825,  5803,20080724,  208,    0
  1825,  5803,20080725,  187,    0
  1825,  5803,20080726,  211,    0
  1825,  5803,20080727,  199,    0
  1825,  5803,20080728,  199,    0
  1825,  5803,20080729,  188,    0
  1825,  5803,20080730,  200,    0
  1825,  5803,20080731,  198,    0
  1825,  5803,20080801,  196,    0
  1825,  5803,20080802,  198,    0
  1825,  5803,20080803,  178,    0
  1825,  5803,20080804,  179,    0
  1825,  5803,20080805,  167,    0
  1825,  5803,20080806,  136,    0
  1825,  5803,20080807,  153,    0
  1825,  5803,20080808,  160,    0
  1825,  5803,20080809,  148,    0
  1825,  5803,20080810,  183,    0
  1825,  5803,20080811,  184,    0
  1825,  5803,20080812,  170,    0
  1825,  5803,20080813,  163,    0
  1825,  5803,20080814,  168,    0
  1825,  5803,20080815,  169,    0
  1825,  5803,20080816,  182,    0
  1825,  5803,20080817,  172,    0
  1825,  5803,20080818,  171,    0
  1825,  5803,20080819,  159,    0
  1825,  5803,20080820,  161,    0
  1825,  5803,20080821,  131,    0
  1825,  5803,20080822,  151,    0
  1825,  5803,20080823,  173,    0
  1825,  5803,20080824,  205,    0
  1825,  5803,20080825,  203,    0
  1825,  5803,20080826,  195,    0
  1825,  5803,20080827,  201,    0
  1825,  5803,20080828,  228,    0
  1825,  5803,20080829,  191,    0
  1825,  5803,20080830,  207,    0
  1825,  5803,20080831,  192,    0
  1825,  5803,20080901,  188,    0
  1825,  5803,20080902,  158,    0
  1825,  5803,20080903,  160,    0
  1825,  5803,20080904,  155,    0
  1825,  5803,20080905,  154,    0
  1825,  5803,20080906,  150,    0
  1825,  5803,20080907,  137,    0
  1825,  5803,20080908,  177,    0
  1825,  5803,20080909,  148,    0
  1825,  5803,20080910,  170,    0
  1825,  5803,20080911,  187,    0
  1825,  5803,20080912,  171,    0
  1825,  5803,20080913,  141,    0
  1825,  5803,20080914,  152,    0
  1825,  5803,20080915,  142,    0
  1825,  5803,20080916,  126,    0
  1825,  5803,20080917,  152,    0
  1825,  5803,20080918,  152,    0
  1825,  5803,20080919,  176,    0
  1825,  5803,20080920,  205,    0
  1825,  5803,20080921,  194,    0
  1825,  5803,20080922,  146,    0
  1825,  5803,20080923,  141,    0
  1825,  5803,20080924,  134,    0
  1825,  5803,20080925,  163,    0
  1825,  5803,20080926,  170,    0
  1825,  5803,20080927,  165,    0
  1825,  5803,20080928,  143,    0
  1825,  5803,20080929,  156,    0
  1825,  5803,20080930,  133,    0
  1825,  5803,20081001,  104,    0
  1825,  5803,20081002,  119,    0
  1825,  5803,20081003,   82,    0
  1825,  5803,20081004,  102,    0
  1825,  5803,20081005,  124,    0
  1825,  5803,20081006,  122,    0
  1825,  5803,20081007,  135,    0
  1825,  5803,20081008,  156,    0
  1825,  5803,20081009,  143,    0
  1825,  5803,20081010,  186,    0
  1825,  5803,20081011,  159,    0
  1825,  5803,20081012,  117,    0
  1825,  5803,20081013,  152,    0
  1825,  5803,20081014,  124,    0
  1825,  5803,20081015,  132,    0
  1825,  5803,20081016,  113,    0
  1825,  5803,20081017,  132,    0
  1825,  5803,20081018,  132,    0
  1825,  5803,20081019,  146,    0
  1825,  5803,20081020,  130,    0
  1825,  5803,20081021,   86,    0
  1825,  5803,20081022,  119,    0
  1825,  5803,20081023,  154,    0
  1825,  5803,20081024,  104,    0
  1825,  5803,20081025,  143,    0
  1825,  5803,20081026,  107,    0
  1825,  5803,20081027,   67,    0
  1825,  5803,20081028,   47,    0
  1825,  5803,20081029,   73,    0
  1825,  5803,20081030,   76,    0
  1825,  5803,20081031,   75,    0
  1825,  5803,20081101,   74,    0
  1825,  5803,20081102,  103,    0
  1825,  5803,20081103,  117,    0
  1825,  5803,20081104,   91,    0
  1825,  5803,20081105,   86,    0
  1825,  5803,20081106,  101,    0
  1825,  5803,20081107,  102,    0
  1825,  5803,20081108,  105,    0
  1825,  5803,20081109,   65,    0
  1825,  5803,20081110,   88,    0
  1825,  5803,20081111,   89,    0
  1825,  5803,20081112,   88,    0
  1825,  5803,20081113,  134,    0
  1825,  5803,20081114,  149,    0
  1825,  5803,20081115,  117,    0
  1825,  5803,20081116,   73,    0
  1825,  5803,20081117,  108,    0
  1825,  5803,20081118,  123,    0
  1825,  5803,20081119,  141,    0
  1825,  5803,20081120,   82,    0
  1825,  5803,20081121,   22,    0
  1825,  5803,20081122,   11,    0
  1825,  5803,20081123,   55,    0
  1825,  5803,20081124,   57,    0
  1825,  5803,20081125,  118,    0
  1825,  5803,20081126,  129,    0
  1825,  5803,20081127,   88,    0
  1825,  5803,20081128,   47,    0
  1825,  5803,20081129,   28,    0
  1825,  5803,20081130,   48,    0
  1825,  5803,20081201,   49,    0
  1825,  5803,20081202,   27,    0
  1825,  5803,20081203,   32,    0
  1825,  5803,20081204,   60,    0
  1825,  5803,20081205,   60,    0
  1825,  5803,20081206,   54,    0
  1825,  5803,20081207,   71,    0
  1825,  5803,20081208,   56,    0
  1825,  5803,20081209,   47,    0
  1825,  5803,20081210,   57,    0
  1825,  5803,20081211,   28,    0
  1825,  5803,20081212,   76,    0
  1825,  5803,20081213,   65,    0
  1825,  5803,20081214,   59,    0
  1825,  5803,20081215,   97,    0
  1825,  5803,20081216,  104,    0
  1825,  5803,20081217,  118,    0
  1825,  5803,20081218,  110,    0
  1825,  5803,20081219,  105,    0
  1825,  5803,20081220,  138,    0
  1825,  5803,20081221,  136,    0
  1825,  5803,20081222,   95,    0
  1825,  5803,20081223,   69,    0
  1825,  5803,20081224,   78,    0
  1825,  5803,20081225,   75,    0
  1825,  5803,20081226,   57,    0
  1825,  5803,20081227,   49,    0
  1825,  5803,20081228,   55,    0
  1825,  5803,20081229,   55,    0
  1825,  5803,20081230,   32,    0
  1825,  5803,20081231,   42,    0
  1825,  5803,20090101,   43,    0
  1825,  5803,20090102,   24,    0
  1825,  5803,20090103,   50,    0
  1825,  5803,20090104,   56,    0
  1825,  5803,20090105,   23,    0
  1825,  5803,20090106,   65,    0
  1825,  5803,20090107,   47,    0
  1825,  5803,20090108,   70,    0
  1825,  5803,20090109,   54,    0
  1825,  5803,20090110,   96,    0
  1825,  5803,20090111,  126,    0
  1825,  5803,20090112,  102,    0
  1825,  5803,20090113,   66,    0
  1825,  5803,20090114,   67,    0
  1825,  5803,20090115,   71,    0
  1825,  5803,20090116,   74,    0
  1825,  5803,20090117,   74,    0
  1825,  5803,20090118,   47,    0
  1825,  5803,20090119,   43,    0
  1825,  5803,20090120,   47,    0
  1825,  5803,20090121,   59,    0
  1825,  5803,20090122,   63,    0
  1825,  5803,20090123,   39,    0
  1825,  5803,20090124,   53,    0
  1825,  5803,20090125,   69,    0
  1825,  5803,20090126,   65,    0
  1825,  5803,20090127,   68,    0
  1825,  5803,20090128,   84,    0
  1825,  5803,20090129,   65,    0
  1825,  5803,20090130,   60,    0
  1825,  5803,20090131,   66,    0
  1825,  5803,20090201,   44,    0
  1825,  5803,20090202,   36,    0
  1825,  5803,20090203,   44,    0
  1825,  5803,20090204,   20,    0
  1825,  5803,20090205,   13,    0
  1825,  5803,20090206,   18,    0
  1825,  5803,20090207,   22,    0
  1825,  5803,20090208,    5,    0
  1825,  5803,20090209,    3,    0
  1825,  5803,20090210,   32,    0
  1825,  5803,20090211,   27,    0
  1825,  5803,20090212,   23,    0
  1825,  5803,20090213,   34,    0
  1825,  5803,20090214,   69,    0
  1825,  5803,20090215,   84,    0
  1825,  5803,20090216,  113,    0
  1825,  5803,20090217,  136,    0
  1825,  5803,20090218,   83,    0
  1825,  5803,20090219,   85,    0
  1825,  5803,20090220,  107,    0
  1825,  5803,20090221,  130,    0
  1825,  5803,20090222,   96,    0
  1825,  5803,20090223,  117,    0
  1825,  5803,20090224,  118,    0
  1825,  5803,20090225,   99,    0
  1825,  5803,20090226,  100,    0
  1825,  5803,20090227,   93,    0
  1825,  5803,20090228,  122,    0
  1825,  5803,20090301,  107,    0
  1825,  5803,20090302,  100,    0
  1825,  5803,20090303,   77,    0
  1825,  5803,20090304,   65,    0
  1825,  5803,20090305,   64,    0
  1825,  5803,20090306,   89,    0
  1825,  5803,20090307,   81,    0
  1825,  5803,20090308,   61,    0
  1825,  5803,20090309,   95,    0
  1825,  5803,20090310,   91,    0
  1825,  5803,20090311,   98,    0
  1825,  5803,20090312,  122,    0
  1825,  5803,20090313,  107,    0
  1825,  5803,20090314,  136,    0
  1825,  5803,20090315,  130,    0
  1825,  5803,20090316,  122,    0
  1825,  5803,20090317,  102,    0
  1825,  5803,20090318,  142,    0
  1825,  5803,20090319,   89,    0
  1825,  5803,20090320,  124,    0
  1825,  5803,20090321,  140,    0
  1825,  5803,20090322,  122,    0
  1825,  5803,20090323,   75,    0
  1825,  5803,20090324,   71,    0
  1825,  5803,20090325,  106,    0
  1825,  5803,20090326,  100,    0
  1825,  5803,20090327,  102,    0
  1825,  5803,20090328,   43,    0
  1825,  5803,20090329,  102,    0
  1825,  5803,20090330,  141,    0
  1825,  5803,20090331,  177,    0
  1825,  5803,20090401,  139,    0
  1825,  5803,20090402,  147,    0
  1825,  5803,20090403,   81,    0
  1825,  5803,20090404,  103,    0
  1825,  5803,20090405,  126,    0
  1825,  5803,20090406,   91,    0
  1825,  5803,20090407,  118,    0
  1825,  5803,20090408,  123,    0
  1825,  5803,20090409,  113,    0
  1825,  5803,20090410,  108,    0
  1825,  5803,20090411,  130,    0
  1825,  5803,20090412,  132,    0
  1825,  5803,20090413,  115,    0
  1825,  5803,20090414,   89,    0
  1825,  5803,20090415,   95,    0
  1825,  5803,20090416,  114,    0
  1825,  5803,20090417,   83,    0
  1825,  5803,20090418,   89,    0
  1825,  5803,20090419,  115,    0
  1825,  5803,20090420,  151,    0
  1825,  5803,20090421,  151,    0
  1825,  5803,20090422,  118,    0
  1825,  5803,20090423,  149,    0
  1825,  5803,20090424,  131,    0
  1825,  5803,20090425,  140,    0
  1825,  5803,20090426,  137,    0
  1825,  5803,20090427,   98,    0
  1825,  5803,20090428,  102,    0
  1825,  5803,20090429,  130,    0
  1825,  5803,20090430,  120,    0
  1825,  5803,20090501,  129,    0
  1825,  5803,20090502,  152,    0
  1825,  5803,20090503,  123,    0
  1825,  5803,20090504,  134,    0
  1825,  5803,20090505,  136,    0
  1825,  5803,20090506,  137,    0
  1825,  5803,20090507,  138,    0
  1825,  5803,20090508,  141,    0
  1825,  5803,20090509,  127,    0
  1825,  5803,20090510,  127,    0
  1825,  5803,20090511,  129,    0
  1825,  5803,20090512,  117,    0
  1825,  5803,20090513,  116,    0
  1825,  5803,20090514,  139,    0
  1825,  5803,20090515,  119,    0
  1825,  5803,20090516,  102,    0
  1825,  5803,20090517,  129,    0
  1825,  5803,20090518,  130,    0
  1825,  5803,20090519,  130,    0
  1825,  5803,20090520,  165,    0
  1825,  5803,20090521,  150,    0
  1825,  5803,20090522,  144,    0
  1825,  5803,20090523,  151,    0
  1825,  5803,20090524,  178,    0
  1825,  5803,20090525,  170,    0
  1825,  5803,20090526,  159,    0
  1825,  5803,20090527,  146,    0
  1825,  5803,20090528,  220,    0
  1825,  5803,20090529,  204,    0
  1825,  5803,20090530,  182,    0
  1825,  5803,20090531,  207,    0
  1825,  5803,20090601,  200,    0
  1825,  5803,20090602,  138,    0
  1825,  5803,20090603,  124,    0
  1825,  5803,20090604,  124,    0
  1825,  5803,20090605,  115,    0
  1825,  5803,20090606,  107,    0
  1825,  5803,20090607,  116,    0
  1825,  5803,20090608,  122,    0
  1825,  5803,20090609,  116,    0
  1825,  5803,20090610,  110,    0
  1825,  5803,20090611,  134,    0
  1825,  5803,20090612,  146,    0
  1825,  5803,20090613,  144,    0
  1825,  5803,20090614,  163,    0
  1825,  5803,20090615,  132,    0
  1825,  5803,20090616,  155,    0
  1825,  5803,20090617,  143,    0
  1825,  5803,20090618,  170,    0
  1825,  5803,20090619,  174,    0
  1825,  5803,20090620,  163,    0
  1825,  5803,20090621,  177,    0
  1825,  5803,20090622,  208,    0
  1825,  5803,20090623,  188,    0
  1825,  5803,20090624,  154,    0
  1825,  5803,20090625,  174,    0
  1825,  5803,20090626,  207,    0
  1825,  5803,20090627,  185,    0
  1825,  5803,20090628,  185,    0
  1825,  5803,20090629,  211,    0
  1825,  5803,20090630,  263,    0
  1825,  5803,20090701,  260,    0
  1825,  5803,20090702,  212,    0
  1825,  5803,20090703,  238,    0
  1825,  5803,20090704,  214,    0
  1825,  5803,20090705,  196,    0
  1825,  5803,20090706,  175,    0
  1825,  5803,20090707,  154,    0
  1825,  5803,20090708,  155,    0
  1825,  5803,20090709,  149,    0
  1825,  5803,20090710,  144,    0
  1825,  5803,20090711,  162,    0
  1825,  5803,20090712,  192,    0
  1825,  5803,20090713,  207,    0
  1825,  5803,20090714,  189,    0
  1825,  5803,20090715,  191,    0
  1825,  5803,20090716,  153,    1
  1825,  5803,20090717,  167,    0
  1825,  5803,20090718,  181,    0
  1825,  5803,20090719,  201,    0
  1825,  5803,20090720,  194,    0
  1825,  5803,20090721,  185,    0
  1825,  5803,20090722,  208,    0
  1825,  5803,20090723,  178,    0
  1825,  5803,20090724,  168,    0
  1825,  5803,20090725,  173,    0
  1825,  5803,20090726,  199,    0
  1825,  5803,20090727,  170,    0
  1825,  5803,20090728,  197,    0
  1825,  5803,20090729,  192,    0
  1825,  5803,20090730,  186,    0
  1825,  5803,20090731,  176,    0
  1825,  5803,20090801,  209,    0
  1825,  5803,20090802,  187,    0
  1825,  5803,20090803,  183,    0
  1825,  5803,20090804,  208,    0
  1825,  5803,20090805,  205,    0
  1825,  5803,20090806,  209,    0
  1825,  5803,20090807,  210,    0
  1825,  5803,20090808,  197,    0
  1825,  5803,20090809,  186,    0
  1825,  5803,20090810,  185,    0
  1825,  5803,20090811,  198,    0
  1825,  5803,20090812,  178,    0
  1825,  5803,20090813,  164,    0
  1825,  5803,20090814,  204,    0
  1825,  5803,20090815,  205,    0
