EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : Sunshine in 0.1 Hours
30-34 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16434 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SS, Q_SS
  1825, 16434,19871030,   67,    0
  1825, 16434,19871031,   25,    0
  1825, 16434,19871101,   30,    0
  1825, 16434,19871102,   60,    0
  1825, 16434,19871103,    5,    0
  1825, 16434,19871104,   28,    0
  1825, 16434,19871105,    0,    0
  1825, 16434,19871106,    5,    0
  1825, 16434,19871107,    0,    0
  1825, 16434,19871108,    0,    0
  1825, 16434,19871109,    8,    0
  1825, 16434,19871110,    0,    0
  1825, 16434,19871111,   23,    0
  1825, 16434,19871112,   10,    0
  1825, 16434,19871113,   49,    0
  1825, 16434,19871114,   24,    0
  1825, 16434,19871115,    3,    0
  1825, 16434,19871116,   13,    0
  1825, 16434,19871117,   39,    0
  1825, 16434,19871118,    0,    0
  1825, 16434,19871119,   51,    0
  1825, 16434,19871120,   40,    0
  1825, 16434,19871121,    0,    0
  1825, 16434,19871122,   41,    0
  1825, 16434,19871123,   28,    0
  1825, 16434,19871124,   20,    0
  1825, 16434,19871125,   45,    0
  1825, 16434,19871126,   40,    0
  1825, 16434,19871127,    0,    0
  1825, 16434,19871128,    0,    0
  1825, 16434,19871129,    1,    0
  1825, 16434,19871130,   58,    0
  1825, 16434,19871201,   19,    0
  1825, 16434,19871202,   29,    0
  1825, 16434,19871203,    0,    0
  1825, 16434,19871204,    0,    0
  1825, 16434,19871205,    0,    0
  1825, 16434,19871206,    1,    0
  1825, 16434,19871207,   49,    0
  1825, 16434,19871208,   36,    0
  1825, 16434,19871209,    0,    0
  1825, 16434,19871210,    2,    0
  1825, 16434,19871211,    0,    0
  1825, 16434,19871212,   12,    0
  1825, 16434,19871213,   32,    0
  1825, 16434,19871214,   51,    0
  1825, 16434,19871215,    2,    0
  1825, 16434,19871216,    0,    0
  1825, 16434,19871217,    0,    0
  1825, 16434,19871218,   39,    0
  1825, 16434,19871219,    0,    0
  1825, 16434,19871220,   47,    0
  1825, 16434,19871221,    0,    0
  1825, 16434,19871222,    8,    0
  1825, 16434,19871223,    0,    0
  1825, 16434,19871224,    0,    0
  1825, 16434,19871225,   41,    0
  1825, 16434,19871226,   15,    0
  1825, 16434,19871227,    0,    0
  1825, 16434,19871228,    0,    0
  1825, 16434,19871229,    6,    0
  1825, 16434,19871230,   20,    0
  1825, 16434,19871231,    0,    0
  1825, 16434,19880101,   10,    0
  1825, 16434,19880102,    5,    0
  1825, 16434,19880103,   11,    0
  1825, 16434,19880104,   11,    0
  1825, 16434,19880105,    0,    0
  1825, 16434,19880106,    0,    0
  1825, 16434,19880107,   39,    0
  1825, 16434,19880108,    0,    0
  1825, 16434,19880109,    0,    0
  1825, 16434,19880110,   50,    0
  1825, 16434,19880111,   59,    0
  1825, 16434,19880112,    0,    0
  1825, 16434,19880113,   47,    0
  1825, 16434,19880114,   51,    0
  1825, 16434,19880115,   24,    0
  1825, 16434,19880116,   53,    0
  1825, 16434,19880117,   17,    0
  1825, 16434,19880118,   42,    0
  1825, 16434,19880119,    0,    0
  1825, 16434,19880120,   18,    0
  1825, 16434,19880121,   46,    0
  1825, 16434,19880122,   53,    0
  1825, 16434,19880123,    0,    0
  1825, 16434,19880124,    0,    0
  1825, 16434,19880125,    0,    0
  1825, 16434,19880126,    0,    0
  1825, 16434,19880127,    0,    0
  1825, 16434,19880128,    0,    0
  1825, 16434,19880129,    0,    0
  1825, 16434,19880130,    0,    0
  1825, 16434,19880131,   45,    0
  1825, 16434,19880201,    0,    0
  1825, 16434,19880202,    6,    0
  1825, 16434,19880203,   33,    0
  1825, 16434,19880204,    7,    0
  1825, 16434,19880205,   68,    0
  1825, 16434,19880206,   13,    0
  1825, 16434,19880207,    0,    0
  1825, 16434,19880208,   67,    0
  1825, 16434,19880209,    0,    0
  1825, 16434,19880210,   41,    0
  1825, 16434,19880211,    3,    0
  1825, 16434,19880212,   71,    0
  1825, 16434,19880213,    0,    0
  1825, 16434,19880214,    0,    0
  1825, 16434,19880215,   17,    0
  1825, 16434,19880216,   76,    0
  1825, 16434,19880217,   65,    0
  1825, 16434,19880218,   28,    0
  1825, 16434,19880219,    2,    0
  1825, 16434,19880220,   38,    0
  1825, 16434,19880221,   37,    0
  1825, 16434,19880222,   32,    0
  1825, 16434,19880223,   55,    0
  1825, 16434,19880224,   36,    0
  1825, 16434,19880225,   31,    0
  1825, 16434,19880226,    0,    0
  1825, 16434,19880227,   44,    0
  1825, 16434,19880228,   44,    0
  1825, 16434,19880229,   14,    0
  1825, 16434,19880301,   63,    0
  1825, 16434,19880302,    0,    0
  1825, 16434,19880303,   58,    0
  1825, 16434,19880304,   65,    0
  1825, 16434,19880305,    0,    0
  1825, 16434,19880306,   64,    0
  1825, 16434,19880307,   40,    0
  1825, 16434,19880308,    7,    0
  1825, 16434,19880309,   14,    0
  1825, 16434,19880310,   91,    0
  1825, 16434,19880311,   16,    0
  1825, 16434,19880312,   71,    0
  1825, 16434,19880313,   27,    0
  1825, 16434,19880314,   58,    0
  1825, 16434,19880315,    0,    0
  1825, 16434,19880316,   61,    0
  1825, 16434,19880317,   83,    0
  1825, 16434,19880318,    9,    0
  1825, 16434,19880319,   19,    0
  1825, 16434,19880320,   76,    0
  1825, 16434,19880321,   18,    0
  1825, 16434,19880322,    8,    0
  1825, 16434,19880323,    5,    0
  1825, 16434,19880324,   34,    0
  1825, 16434,19880325,   33,    0
  1825, 16434,19880326,   24,    0
  1825, 16434,19880327,   41,    0
  1825, 16434,19880328,   53,    0
  1825, 16434,19880329,   63,    0
  1825, 16434,19880330,   84,    0
  1825, 16434,19880331,   57,    0
  1825, 16434,19880401,   24,    0
  1825, 16434,19880402,    7,    0
  1825, 16434,19880403,   19,    0
  1825, 16434,19880404,  108,    0
  1825, 16434,19880405,   14,    0
  1825, 16434,19880406,   45,    0
  1825, 16434,19880407,   23,    0
  1825, 16434,19880408,   49,    0
  1825, 16434,19880409,   77,    0
  1825, 16434,19880410,   42,    0
  1825, 16434,19880411,   38,    0
  1825, 16434,19880412,    0,    0
  1825, 16434,19880413,  110,    0
  1825, 16434,19880414,   53,    0
  1825, 16434,19880415,   53,    0
  1825, 16434,19880416,   18,    0
  1825, 16434,19880417,    2,    0
  1825, 16434,19880418,    0,    0
  1825, 16434,19880419,   87,    0
  1825, 16434,19880420,    0,    0
  1825, 16434,19880421,    1,    0
  1825, 16434,19880422,    0,    0
  1825, 16434,19880423,  118,    0
  1825, 16434,19880424,   42,    0
  1825, 16434,19880425,    3,    0
  1825, 16434,19880426,   82,    0
  1825, 16434,19880427,   97,    0
  1825, 16434,19880428,  100,    0
  1825, 16434,19880429,    6,    0
  1825, 16434,19880430,   51,    0
  1825, 16434,19880501,    0,    0
  1825, 16434,19880502,    0,    0
  1825, 16434,19880503,    0,    0
  1825, 16434,19880504,    0,    0
  1825, 16434,19880505,   89,    0
  1825, 16434,19880506,  119,    0
  1825, 16434,19880507,  112,    0
  1825, 16434,19880508,    0,    0
  1825, 16434,19880509,   87,    0
  1825, 16434,19880510,  105,    0
  1825, 16434,19880511,    0,    0
  1825, 16434,19880512,    0,    0
  1825, 16434,19880513,   74,    0
  1825, 16434,19880514,  143,    0
  1825, 16434,19880515,  149,    0
  1825, 16434,19880516,  138,    0
  1825, 16434,19880517,   89,    0
  1825, 16434,19880518,   49,    0
  1825, 16434,19880519,   29,    0
  1825, 16434,19880520,   83,    0
  1825, 16434,19880521,  151,    0
  1825, 16434,19880522,  124,    0
  1825, 16434,19880523,   54,    0
  1825, 16434,19880524,   77,    0
  1825, 16434,19880525,  148,    0
  1825, 16434,19880526,   74,    0
  1825, 16434,19880527,  148,    0
  1825, 16434,19880528,  120,    0
  1825, 16434,19880529,    8,    0
  1825, 16434,19880530,  101,    0
  1825, 16434,19880531,   56,    0
  1825, 16434,19880601,   42,    0
  1825, 16434,19880602,   35,    0
  1825, 16434,19880603,   12,    0
  1825, 16434,19880604,   93,    0
  1825, 16434,19880605,  105,    0
  1825, 16434,19880606,  147,    0
  1825, 16434,19880607,  125,    0
  1825, 16434,19880608,  113,    0
  1825, 16434,19880609,   62,    0
  1825, 16434,19880610,   90,    0
  1825, 16434,19880611,   57,    0
  1825, 16434,19880612,  140,    0
  1825, 16434,19880613,  149,    0
  1825, 16434,19880614,   44,    0
  1825, 16434,19880615,   34,    0
  1825, 16434,19880616,    0,    0
  1825, 16434,19880617,    1,    0
  1825, 16434,19880618,   75,    0
  1825, 16434,19880619,    0,    0
  1825, 16434,19880620,   46,    0
  1825, 16434,19880621,    9,    0
  1825, 16434,19880622,   92,    0
  1825, 16434,19880623,   43,    0
  1825, 16434,19880624,   39,    0
  1825, 16434,19880625,    0,    0
  1825, 16434,19880626,   59,    0
  1825, 16434,19880627,    3,    0
  1825, 16434,19880628,   77,    0
  1825, 16434,19880629,   44,    0
  1825, 16434,19880630,  100,    0
  1825, 16434,19880701,    0,    0
  1825, 16434,19880702,   74,    0
  1825, 16434,19880703,   88,    0
  1825, 16434,19880704,   35,    0
  1825, 16434,19880705,    9,    0
  1825, 16434,19880706,   95,    0
  1825, 16434,19880707,   88,    0
  1825, 16434,19880708,   55,    0
  1825, 16434,19880709,   59,    0
  1825, 16434,19880710,  115,    0
  1825, 16434,19880711,   18,    0
  1825, 16434,19880712,   96,    0
  1825, 16434,19880713,    0,    0
  1825, 16434,19880714,   30,    0
  1825, 16434,19880715,   72,    0
  1825, 16434,19880716,   82,    0
  1825, 16434,19880717,    0,    0
  1825, 16434,19880718,   26,    0
  1825, 16434,19880719,   54,    0
  1825, 16434,19880720,   98,    0
  1825, 16434,19880721,    4,    0
  1825, 16434,19880722,   11,    0
  1825, 16434,19880723,    1,    0
  1825, 16434,19880724,  111,    0
  1825, 16434,19880725,   36,    0
  1825, 16434,19880726,   52,    0
  1825, 16434,19880727,  119,    0
  1825, 16434,19880728,   48,    0
  1825, 16434,19880729,   80,    0
  1825, 16434,19880730,   52,    0
  1825, 16434,19880731,   60,    0
  1825, 16434,19880801,   61,    0
  1825, 16434,19880802,   52,    0
  1825, 16434,19880803,   35,    0
  1825, 16434,19880804,  109,    0
  1825, 16434,19880805,   39,    0
  1825, 16434,19880806,   53,    0
  1825, 16434,19880807,  134,    0
  1825, 16434,19880808,    1,    0
  1825, 16434,19880809,   29,    0
  1825, 16434,19880810,   12,    0
  1825, 16434,19880811,   75,    0
  1825, 16434,19880812,   15,    0
  1825, 16434,19880813,   65,    0
  1825, 16434,19880814,   62,    0
  1825, 16434,19880815,   94,    0
  1825, 16434,19880816,   95,    0
  1825, 16434,19880817,   10,    0
  1825, 16434,19880818,    0,    0
  1825, 16434,19880819,   10,    0
  1825, 16434,19880820,    7,    0
  1825, 16434,19880821,    5,    0
  1825, 16434,19880822,   37,    0
  1825, 16434,19880823,   23,    0
  1825, 16434,19880824,   24,    0
  1825, 16434,19880825,    6,    0
  1825, 16434,19880826,   70,    0
  1825, 16434,19880827,   91,    0
  1825, 16434,19880828,   77,    0
  1825, 16434,19880829,   55,    0
  1825, 16434,19880830,    3,    0
  1825, 16434,19880831,  106,    0
  1825, 16434,19880901,    7,    0
  1825, 16434,19880902,   22,    0
  1825, 16434,19880903,   79,    0
  1825, 16434,19880904,   82,    0
  1825, 16434,19880905,   81,    0
  1825, 16434,19880906,   48,    0
  1825, 16434,19880907,   51,    0
  1825, 16434,19880908,   20,    0
  1825, 16434,19880909,    1,    0
  1825, 16434,19880910,   18,    0
  1825, 16434,19880911,   88,    0
  1825, 16434,19880912,   40,    0
  1825, 16434,19880913,   85,    0
  1825, 16434,19880914,   10,    0
  1825, 16434,19880915,   95,    0
  1825, 16434,19880916,   22,    0
  1825, 16434,19880917,   58,    0
  1825, 16434,19880918,   96,    0
  1825, 16434,19880919,  110,    0
  1825, 16434,19880920,  101,    0
  1825, 16434,19880921,    3,    0
  1825, 16434,19880922,   14,    0
  1825, 16434,19880923,    8,    0
  1825, 16434,19880924,   90,    0
  1825, 16434,19880925,   49,    0
  1825, 16434,19880926,   55,    0
  1825, 16434,19880927,   26,    0
  1825, 16434,19880928,   61,    0
  1825, 16434,19880929,   90,    0
  1825, 16434,19880930,   74,    0
  1825, 16434,19881001,   13,    0
  1825, 16434,19881002,    8,    0
  1825, 16434,19881003,    0,    0
  1825, 16434,19881004,    0,    0
  1825, 16434,19881005,   18,    0
  1825, 16434,19881006,   54,    0
  1825, 16434,19881007,   15,    0
  1825, 16434,19881008,   36,    0
  1825, 16434,19881009,    1,    0
  1825, 16434,19881010,   81,    0
  1825, 16434,19881011,   16,    0
  1825, 16434,19881012,    0,    0
  1825, 16434,19881013,    6,    0
  1825, 16434,19881014,   76,    0
  1825, 16434,19881015,   87,    0
  1825, 16434,19881016,   39,    0
  1825, 16434,19881017,    0,    0
  1825, 16434,19881018,    0,    0
  1825, 16434,19881019,    0,    0
  1825, 16434,19881020,    0,    0
  1825, 16434,19881021,    0,    0
  1825, 16434,19881022,   62,    0
  1825, 16434,19881023,    0,    0
  1825, 16434,19881024,    0,    0
  1825, 16434,19881025,    0,    0
  1825, 16434,19881026,   26,    0
  1825, 16434,19881027,   59,    0
  1825, 16434,19881028,   53,    0
  1825, 16434,19881029,   17,    0
  1825, 16434,19881030,   22,    0
  1825, 16434,19881031,   48,    0
  1825, 16434,19881101,    0,    0
  1825, 16434,19881102,   47,    0
  1825, 16434,19881103,   78,    0
  1825, 16434,19881104,   52,    0
  1825, 16434,19881105,   16,    0
  1825, 16434,19881106,   44,    0
  1825, 16434,19881107,   42,    0
  1825, 16434,19881108,    0,    0
  1825, 16434,19881109,    0,    0
  1825, 16434,19881110,    1,    0
  1825, 16434,19881111,   49,    0
  1825, 16434,19881112,    7,    0
  1825, 16434,19881113,   14,    0
  1825, 16434,19881114,   63,    0
  1825, 16434,19881115,   67,    0
  1825, 16434,19881116,   66,    0
  1825, 16434,19881117,   15,    0
  1825, 16434,19881118,    0,    0
  1825, 16434,19881119,    2,    0
  1825, 16434,19881120,   33,    0
  1825, 16434,19881121,   43,    0
  1825, 16434,19881122,   31,    0
  1825, 16434,19881123,   25,    0
  1825, 16434,19881124,   26,    0
  1825, 16434,19881125,    9,    0
  1825, 16434,19881126,    0,    0
  1825, 16434,19881127,    0,    0
  1825, 16434,19881128,   55,    0
  1825, 16434,19881129,    7,    0
  1825, 16434,19881130,    0,    0
  1825, 16434,19881201,    0,    0
  1825, 16434,19881202,    0,    0
  1825, 16434,19881203,    3,    0
  1825, 16434,19881204,   18,    0
  1825, 16434,19881205,   53,    0
  1825, 16434,19881206,   40,    0
  1825, 16434,19881207,   31,    0
  1825, 16434,19881208,    0,    0
  1825, 16434,19881209,    0,    0
  1825, 16434,19881210,   19,    0
  1825, 16434,19881211,   35,    0
  1825, 16434,19881212,    0,    0
  1825, 16434,19881213,   48,    0
  1825, 16434,19881214,    0,    0
  1825, 16434,19881215,    5,    0
  1825, 16434,19881216,   53,    0
  1825, 16434,19881217,    0,    0
  1825, 16434,19881218,    0,    0
  1825, 16434,19881219,   17,    0
  1825, 16434,19881220,    2,    0
  1825, 16434,19881221,   39,    0
  1825, 16434,19881222,   48,    0
  1825, 16434,19881223,   35,    0
  1825, 16434,19881224,   29,    0
  1825, 16434,19881225,    0,    0
  1825, 16434,19881226,    3,    0
  1825, 16434,19881227,   16,    0
  1825, 16434,19881228,    2,    0
  1825, 16434,19881229,    3,    0
  1825, 16434,19881230,    0,    0
  1825, 16434,19881231,    2,    0
  1825, 16434,19890101,   13,    0
  1825, 16434,19890102,    9,    0
  1825, 16434,19890103,    0,    0
  1825, 16434,19890104,   15,    0
  1825, 16434,19890105,   10,    0
  1825, 16434,19890106,   20,    0
  1825, 16434,19890107,   12,    0
  1825, 16434,19890108,   47,    0
  1825, 16434,19890109,   47,    0
  1825, 16434,19890110,   53,    0
  1825, 16434,19890111,    0,    0
  1825, 16434,19890112,   29,    0
  1825, 16434,19890113,    0,    0
  1825, 16434,19890114,   40,    0
  1825, 16434,19890115,   48,    0
  1825, 16434,19890116,   12,    0
  1825, 16434,19890117,   23,    0
  1825, 16434,19890118,    0,    0
  1825, 16434,19890119,   50,    0
  1825, 16434,19890120,    0,    0
  1825, 16434,19890121,   34,    0
  1825, 16434,19890122,   54,    0
  1825, 16434,19890123,    0,    0
  1825, 16434,19890124,    0,    0
  1825, 16434,19890125,   17,    0
  1825, 16434,19890126,   50,    0
  1825, 16434,19890127,    0,    0
  1825, 16434,19890128,   52,    0
  1825, 16434,19890129,   27,    0
  1825, 16434,19890130,   21,    0
  1825, 16434,19890131,   42,    0
  1825, 16434,19890201,   51,    0
  1825, 16434,19890202,    4,    0
  1825, 16434,19890203,   39,    0
  1825, 16434,19890204,   45,    0
  1825, 16434,19890205,   44,    0
  1825, 16434,19890206,   13,    0
  1825, 16434,19890207,   34,    0
  1825, 16434,19890208,   74,    0
  1825, 16434,19890209,   15,    0
  1825, 16434,19890210,   69,    0
  1825, 16434,19890211,    6,    0
  1825, 16434,19890212,   55,    0
  1825, 16434,19890213,   33,    0
  1825, 16434,19890214,   47,    0
  1825, 16434,19890215,   83,    0
  1825, 16434,19890216,   82,    0
  1825, 16434,19890217,    9,    0
  1825, 16434,19890218,   60,    0
  1825, 16434,19890219,   61,    0
  1825, 16434,19890220,   81,    0
  1825, 16434,19890221,   62,    0
  1825, 16434,19890222,   74,    0
  1825, 16434,19890223,   81,    0
  1825, 16434,19890224,   50,    0
  1825, 16434,19890225,    0,    0
  1825, 16434,19890226,   24,    0
  1825, 16434,19890227,   72,    0
  1825, 16434,19890228,    0,    0
  1825, 16434,19890301,   56,    0
  1825, 16434,19890302,    9,    0
  1825, 16434,19890303,    0,    0
  1825, 16434,19890304,   39,    0
  1825, 16434,19890305,    5,    0
  1825, 16434,19890306,    5,    0
  1825, 16434,19890307,  102,    0
  1825, 16434,19890308,   26,    0
  1825, 16434,19890309,    0,    0
  1825, 16434,19890310,   89,    0
  1825, 16434,19890311,   86,    0
  1825, 16434,19890312,    0,    0
  1825, 16434,19890313,   49,    0
  1825, 16434,19890314,    6,    0
  1825, 16434,19890315,  102,    0
  1825, 16434,19890316,   58,    0
  1825, 16434,19890317,  101,    0
  1825, 16434,19890318,   24,    0
  1825, 16434,19890319,    4,    0
  1825, 16434,19890320,   76,    0
  1825, 16434,19890321,  108,    0
  1825, 16434,19890322,   29,    0
  1825, 16434,19890323,   38,    0
  1825, 16434,19890324,   73,    0
  1825, 16434,19890325,   93,    0
  1825, 16434,19890326,   25,    0
  1825, 16434,19890327,   36,    0
  1825, 16434,19890328,   85,    0
  1825, 16434,19890329,   14,    0
  1825, 16434,19890330,   55,    0
  1825, 16434,19890331,   44,    0
  1825, 16434,19890401,    2,    0
  1825, 16434,19890402,    3,    0
  1825, 16434,19890403,   90,    0
  1825, 16434,19890404,   71,    0
  1825, 16434,19890405,    1,    0
  1825, 16434,19890406,    0,    0
  1825, 16434,19890407,    4,    0
  1825, 16434,19890408,   35,    0
  1825, 16434,19890409,   19,    0
  1825, 16434,19890410,    7,    0
  1825, 16434,19890411,    7,    0
  1825, 16434,19890412,   59,    0
  1825, 16434,19890413,  107,    0
  1825, 16434,19890414,   16,    0
  1825, 16434,19890415,  116,    0
  1825, 16434,19890416,   97,    0
  1825, 16434,19890417,    9,    0
  1825, 16434,19890418,   40,    0
  1825, 16434,19890419,   11,    0
  1825, 16434,19890420,   34,    0
  1825, 16434,19890421,   11,    0
  1825, 16434,19890422,   44,    0
  1825, 16434,19890423,  131,    0
  1825, 16434,19890424,  101,    0
  1825, 16434,19890425,  105,    0
  1825, 16434,19890426,  107,    0
  1825, 16434,19890427,   39,    0
  1825, 16434,19890428,   71,    0
  1825, 16434,19890429,   39,    0
  1825, 16434,19890430,    3,    0
  1825, 16434,19890501,   24,    0
  1825, 16434,19890502,   94,    0
  1825, 16434,19890503,   90,    0
  1825, 16434,19890504,   74,    0
  1825, 16434,19890505,  101,    0
  1825, 16434,19890506,   34,    0
  1825, 16434,19890507,  133,    0
  1825, 16434,19890508,    5,    0
  1825, 16434,19890509,  114,    0
  1825, 16434,19890510,   81,    0
  1825, 16434,19890511,    2,    0
  1825, 16434,19890512,   28,    0
  1825, 16434,19890513,   64,    0
  1825, 16434,19890514,   72,    0
  1825, 16434,19890515,   47,    0
  1825, 16434,19890516,  123,    0
  1825, 16434,19890517,   77,    0
  1825, 16434,19890518,    0,    0
  1825, 16434,19890519,  121,    0
  1825, 16434,19890520,   14,    0
  1825, 16434,19890521,  155,    0
  1825, 16434,19890522,  144,    0
  1825, 16434,19890523,   89,    0
  1825, 16434,19890524,    0,    0
  1825, 16434,19890525,   92,    0
  1825, 16434,19890526,   70,    0
  1825, 16434,19890527,   93,    0
  1825, 16434,19890528,   46,    0
  1825, 16434,19890529,    8,    0
  1825, 16434,19890530,  117,    0
  1825, 16434,19890531,   75,    0
  1825, 16434,19890601,  115,    0
  1825, 16434,19890602,   17,    0
  1825, 16434,19890603,   94,    0
  1825, 16434,19890604,   96,    0
  1825, 16434,19890605,    1,    0
  1825, 16434,19890606,   32,    0
  1825, 16434,19890607,  112,    0
  1825, 16434,19890608,    5,    0
  1825, 16434,19890609,  110,    0
  1825, 16434,19890610,    1,    0
  1825, 16434,19890611,   97,    0
  1825, 16434,19890612,   80,    0
  1825, 16434,19890613,   54,    0
  1825, 16434,19890614,  100,    0
  1825, 16434,19890615,  106,    0
  1825, 16434,19890616,   83,    0
  1825, 16434,19890617,  149,    0
  1825, 16434,19890618,  157,    0
  1825, 16434,19890619,  115,    0
  1825, 16434,19890620,  111,    0
  1825, 16434,19890621,   76,    0
  1825, 16434,19890622,  113,    0
  1825, 16434,19890623,   38,    0
  1825, 16434,19890624,   36,    0
  1825, 16434,19890625,    4,    0
  1825, 16434,19890626,   17,    0
  1825, 16434,19890627,   36,    0
  1825, 16434,19890628,   22,    0
  1825, 16434,19890629,  100,    0
  1825, 16434,19890630,   38,    0
  1825, 16434,19890701,   20,    0
  1825, 16434,19890702,   66,    0
  1825, 16434,19890703,  150,    0
  1825, 16434,19890704,  150,    0
  1825, 16434,19890705,  141,    0
  1825, 16434,19890706,  161,    0
  1825, 16434,19890707,   76,    0
  1825, 16434,19890708,    1,    0
  1825, 16434,19890709,   67,    0
  1825, 16434,19890710,   48,    0
  1825, 16434,19890711,  122,    0
  1825, 16434,19890712,   87,    0
  1825, 16434,19890713,   53,    0
  1825, 16434,19890714,   82,    0
  1825, 16434,19890715,  132,    0
  1825, 16434,19890716,   14,    0
  1825, 16434,19890717,   41,    0
  1825, 16434,19890718,    5,    0
  1825, 16434,19890719,  121,    0
  1825, 16434,19890720,    2,    0
  1825, 16434,19890721,    0,    0
  1825, 16434,19890722,   10,    0
  1825, 16434,19890723,   80,    0
  1825, 16434,19890724,   61,    0
  1825, 16434,19890725,   37,    0
  1825, 16434,19890726,   33,    0
  1825, 16434,19890727,   82,    0
  1825, 16434,19890728,   41,    0
  1825, 16434,19890729,   35,    0
  1825, 16434,19890730,   38,    0
  1825, 16434,19890731,   61,    0
  1825, 16434,19890801,  109,    0
  1825, 16434,19890802,   30,    0
  1825, 16434,19890803,   89,    0
  1825, 16434,19890804,   76,    0
  1825, 16434,19890805,    4,    0
  1825, 16434,19890806,   33,    0
  1825, 16434,19890807,   98,    0
  1825, 16434,19890808,   84,    0
  1825, 16434,19890809,   19,    0
  1825, 16434,19890810,   68,    0
  1825, 16434,19890811,   95,    0
  1825, 16434,19890812,   85,    0
  1825, 16434,19890813,    7,    0
  1825, 16434,19890814,   65,    0
  1825, 16434,19890815,  108,    0
  1825, 16434,19890816,   98,    0
  1825, 16434,19890817,   99,    0
  1825, 16434,19890818,   25,    0
  1825, 16434,19890819,   33,    0
  1825, 16434,19890820,    0,    0
  1825, 16434,19890821,   54,    0
  1825, 16434,19890822,  109,    0
  1825, 16434,19890823,   25,    0
  1825, 16434,19890824,    9,    0
  1825, 16434,19890825,   63,    0
  1825, 16434,19890826,    3,    0
  1825, 16434,19890827,   73,    0
  1825, 16434,19890828,   45,    0
  1825, 16434,19890829,    1,    0
  1825, 16434,19890830,   10,    0
  1825, 16434,19890831,   64,    0
  1825, 16434,19890901,   30,    0
  1825, 16434,19890902,   32,    0
  1825, 16434,19890903,    9,    0
  1825, 16434,19890904,   15,    0
  1825, 16434,19890905,    5,    0
  1825, 16434,19890906,   96,    0
  1825, 16434,19890907,    0,    0
  1825, 16434,19890908,   54,    0
  1825, 16434,19890909,   73,    0
  1825, 16434,19890910,   63,    0
  1825, 16434,19890911,   26,    0
  1825, 16434,19890912,   58,    0
  1825, 16434,19890913,   35,    0
  1825, 16434,19890914,   59,    0
  1825, 16434,19890915,   14,    0
  1825, 16434,19890916,  103,    0
  1825, 16434,19890917,   62,    0
  1825, 16434,19890918,   23,    0
  1825, 16434,19890919,   77,    0
  1825, 16434,19890920,    1,    0
  1825, 16434,19890921,    5,    0
  1825, 16434,19890922,    0,    0
  1825, 16434,19890923,   36,    0
  1825, 16434,19890924,   95,    0
  1825, 16434,19890925,   22,    0
  1825, 16434,19890926,   97,    0
  1825, 16434,19890927,   10,    0
  1825, 16434,19890928,    5,    0
  1825, 16434,19890929,   32,    0
  1825, 16434,19890930,   65,    0
  1825, 16434,19891001,   45,    0
  1825, 16434,19891002,   62,    0
  1825, 16434,19891003,    0,    0
  1825, 16434,19891004,   25,    0
  1825, 16434,19891005,   22,    0
  1825, 16434,19891006,   37,    0
  1825, 16434,19891007,   25,    0
  1825, 16434,19891008,    3,    0
  1825, 16434,19891009,    2,    0
  1825, 16434,19891010,    3,    0
  1825, 16434,19891011,    0,    0
  1825, 16434,19891012,    2,    0
  1825, 16434,19891013,   88,    0
  1825, 16434,19891014,   61,    0
  1825, 16434,19891015,    5,    0
  1825, 16434,19891016,   15,    0
  1825, 16434,19891017,    5,    0
  1825, 16434,19891018,    0,    0
  1825, 16434,19891019,   12,    0
  1825, 16434,19891020,   26,    0
  1825, 16434,19891021,   80,    0
  1825, 16434,19891022,    1,    0
  1825, 16434,19891023,   76,    0
  1825, 16434,19891024,   11,    0
  1825, 16434,19891025,   27,    0
  1825, 16434,19891026,   81,    0
  1825, 16434,19891027,    0,    0
  1825, 16434,19891028,    0,    0
  1825, 16434,19891029,   20,    0
  1825, 16434,19891030,   40,    0
  1825, 16434,19891031,   38,    0
  1825, 16434,19891101,   32,    0
  1825, 16434,19891102,   16,    0
  1825, 16434,19891103,   31,    0
  1825, 16434,19891104,   71,    0
  1825, 16434,19891105,   68,    0
  1825, 16434,19891106,   54,    0
  1825, 16434,19891107,   44,    0
  1825, 16434,19891108,   18,    0
  1825, 16434,19891109,   68,    0
  1825, 16434,19891110,   43,    0
  1825, 16434,19891111,   34,    0
  1825, 16434,19891112,    0,    0
  1825, 16434,19891113,   34,    0
  1825, 16434,19891114,   25,    0
  1825, 16434,19891115,    1,    0
  1825, 16434,19891116,   37,    0
  1825, 16434,19891117,   22,    0
  1825, 16434,19891118,    0,    0
  1825, 16434,19891119,    0,    0
